trade_date,trade_symbol,factor_value
2021-07-19,000001.SZ,
2021-07-19,000333.SZ,-0.9974757924356534
2021-07-19,000858.SZ,-0.999462054125631
2021-07-19,002027.SZ,-0.8580650500703467
2021-07-19,002230.SZ,-0.9982413307953323
2021-07-19,002415.SZ,-0.9761234792683936
2021-07-19,002594.SZ,-0.9963378300091037
2021-07-19,002714.SZ,-0.9320946784738889
2021-07-19,300015.SZ,-0.7870148142017711
2021-07-19,300124.SZ,-0.9989654887031366
2021-07-19,300750.SZ,-0.9997517172887528
2021-07-19,600030.SH,-0.9850616568732931
2021-07-19,600050.SH,-0.1372796490937681
2021-07-19,600276.SH,-0.9981792601175205
2021-07-19,600309.SH,-0.9985930646362658
2021-07-19,600900.SH,-0.6869568815691467
2021-07-19,601088.SH,-0.5481875362078954
2021-07-19,601318.SH,-0.8142845319870893
2021-07-19,601668.SH,-0.6634527849044112
2021-07-19,688008.SH,-0.9978068360506497
2021-07-20,000001.SZ,
2021-07-20,000333.SZ,-0.9974757924356534
2021-07-20,000858.SZ,-0.9995034345775056
2021-07-20,002027.SZ,-0.8580650500703467
2021-07-20,002230.SZ,-0.9982413307953323
2021-07-20,002415.SZ,-0.97955805677398
2021-07-20,002594.SZ,-0.9963378300091037
2021-07-20,002714.SZ,-0.9320946784738889
2021-07-20,300015.SZ,-0.7870148142017711
2021-07-20,300124.SZ,-0.9990068691550111
2021-07-20,300750.SZ,-0.9997930977406273
2021-07-20,600030.SH,-0.9850616568732931
2021-07-20,600050.SH,-0.1372796490937681
2021-07-20,600276.SH,-0.9987172059918894
2021-07-20,600309.SH,-0.9985930646362658
2021-07-20,600900.SH,-0.6869568815691467
2021-07-20,601088.SH,-0.5481875362078954
2021-07-20,601318.SH,-0.8142845319870893
2021-07-20,601668.SH,-0.6634527849044112
2021-07-20,688008.SH,-0.9978482165025242
2021-07-21,000001.SZ,
2021-07-21,000333.SZ,-0.9974757924356534
2021-07-21,000858.SZ,-0.9996275759331292
2021-07-21,002027.SZ,-0.8580650500703467
2021-07-21,002230.SZ,-0.9983861623768931
2021-07-21,002415.SZ,-0.9828271124720682
2021-07-21,002594.SZ,-0.9967309443019118
2021-07-21,002714.SZ,-0.9320946784738889
2021-07-21,300015.SZ,-0.7870148142017711
2021-07-21,300124.SZ,-0.9991310105106348
2021-07-21,300750.SZ,-0.999917239096251
2021-07-21,600030.SH,-0.9850616568732931
2021-07-21,600050.SH,-0.1372796490937681
2021-07-21,600276.SH,-0.9988413473475131
2021-07-21,600309.SH,-0.9985930646362658
2021-07-21,600900.SH,-0.6869568815691467
2021-07-21,601088.SH,-0.5365803194570885
2021-07-21,601318.SH,-0.8142845319870893
2021-07-21,601668.SH,-0.6634527849044112
2021-07-21,688008.SH,-0.9980551187618969
2021-07-22,000001.SZ,
2021-07-22,000333.SZ,-0.9974757924356534
2021-07-22,000858.SZ,-0.9996275759331292
2021-07-22,002027.SZ,-0.8580650500703467
2021-07-22,002230.SZ,-0.9983861623768931
2021-07-22,002415.SZ,-0.9828271124720682
2021-07-22,002594.SZ,-0.9967309443019118
2021-07-22,002714.SZ,-0.9320946784738889
2021-07-22,300015.SZ,-0.7870148142017711
2021-07-22,300124.SZ,-0.9991310105106348
2021-07-22,300750.SZ,-0.999917239096251
2021-07-22,600030.SH,-0.9708681618803278
2021-07-22,600050.SH,-0.16903914590747332
2021-07-22,600276.SH,-0.9988413473475131
2021-07-22,600309.SH,-0.9985930646362658
2021-07-22,600900.SH,-0.6869568815691467
2021-07-22,601088.SH,-0.2650831747082678
2021-07-22,601318.SH,-0.7789249358602996
2021-07-22,601668.SH,-0.6634527849044112
2021-07-22,688008.SH,-0.9980551187618969
2021-07-23,000001.SZ,
2021-07-23,000333.SZ,-0.9974757924356534
2021-07-23,000858.SZ,-0.9996275759331292
2021-07-23,002027.SZ,-0.3545270214350741
2021-07-23,002230.SZ,-0.9983861623768931
2021-07-23,002415.SZ,-0.9828271124720682
2021-07-23,002594.SZ,-0.9967309443019118
2021-07-23,002714.SZ,-0.026752462136886535
2021-07-23,300015.SZ,-0.29903583547132334
2021-07-23,300124.SZ,-0.9991310105106348
2021-07-23,300750.SZ,-0.999917239096251
2021-07-23,600030.SH,-0.5008276090374907
2021-07-23,600050.SH,-0.1792187370686088
2021-07-23,600276.SH,-0.9988413473475131
2021-07-23,600309.SH,-0.9985930646362658
2021-07-23,600900.SH,-0.06778118017048747
2021-07-23,601088.SH,-0.14967309443019117
2021-07-23,601318.SH,-0.7789249358602996
2021-07-23,601668.SH,-0.19465364561781015
2021-07-23,688008.SH,-0.9980551187618969
2021-07-26,000001.SZ,
