trade_date,trade_symbol,factor_value
2021-07-19,000001.SZ,
2021-07-19,000333.SZ,
2021-07-19,000858.SZ,
2021-07-19,002027.SZ,
2021-07-19,002230.SZ,
2021-07-19,002415.SZ,
2021-07-19,002594.SZ,
2021-07-19,002714.SZ,
2021-07-19,300015.SZ,
2021-07-19,300124.SZ,
2021-07-19,300750.SZ,
2021-07-19,600030.SH,
2021-07-19,600050.SH,
2021-07-19,600276.SH,
2021-07-19,600309.SH,
2021-07-19,600900.SH,
2021-07-19,601088.SH,
2021-07-19,601318.SH,
2021-07-19,601668.SH,
2021-07-19,688008.SH,
2021-07-20,000001.SZ,-0.21937500000000001
2021-07-20,000333.SZ,-0.195
2021-07-20,000858.SZ,-0.03
2021-07-20,002027.SZ,-0.136
2021-07-20,002230.SZ,-0.06
2021-07-20,002415.SZ,-0.11812500000000001
2021-07-20,002594.SZ,-0.027
2021-07-20,002714.SZ,-0.15
2021-07-20,300015.SZ,-0.17325000000000002
2021-07-20,300124.SZ,-0.08312499999999999
2021-07-20,300750.SZ,-0.00012500000000000003
2021-07-20,600030.SH,-0.13474999999999998
2021-07-20,600050.SH,-0.24225
2021-07-20,600276.SH,-0.4759999999999999
2021-07-20,600309.SH,-0.0010000000000000002
2021-07-20,600900.SH,-0.32400000000000007
2021-07-20,601088.SH,-0.12187500000000001
2021-07-20,601318.SH,-0.11000000000000001
2021-07-20,601668.SH,-0.1425
2021-07-20,688008.SH,-0.144
2021-07-21,000001.SZ,-0.01875
2021-07-21,000333.SZ,-0.09
2021-07-21,000858.SZ,-0.017
2021-07-21,002027.SZ,-0.036
2021-07-21,002230.SZ,-0.05775
2021-07-21,002415.SZ,-0.22400000000000003
2021-07-21,002594.SZ,-0.7290000000000001
2021-07-21,002714.SZ,-0.182
2021-07-21,300015.SZ,-0.01575
2021-07-21,300124.SZ,-0.95
2021-07-21,300750.SZ,-0.0425
2021-07-21,600030.SH,-0.12100000000000002
2021-07-21,600050.SH,-0.030000000000000006
2021-07-21,600276.SH,-0.57
2021-07-21,600309.SH,-0.605625
2021-07-21,600900.SH,-0.01125
2021-07-21,601088.SH,-0.11374999999999999
2021-07-21,601318.SH,-0.0005000000000000001
2021-07-21,601668.SH,-0.08000000000000002
2021-07-21,688008.SH,-0.17550000000000002
2021-07-22,000001.SZ,-0.10153125
2021-07-22,000333.SZ,-0.028499999999999998
2021-07-22,000858.SZ,-0.03375
2021-07-22,002027.SZ,-0.09974999999999999
2021-07-22,002230.SZ,-0.9
2021-07-22,002415.SZ,-0.22312499999999996
2021-07-22,002594.SZ,-0.8573749999999999
2021-07-22,002714.SZ,-0.12
2021-07-22,300015.SZ,-0.303875
2021-07-22,300124.SZ,-0.0065000000000000014
2021-07-22,300750.SZ,-0.63
2021-07-22,600030.SH,-0.034124999999999996
2021-07-22,600050.SH,-0.056999999999999995
2021-07-22,600276.SH,-0.03
2021-07-22,600309.SH,-0.40800000000000003
2021-07-22,600900.SH,-0.013750000000000002
2021-07-22,601088.SH,-0.02375
2021-07-22,601318.SH,-0.00075
2021-07-22,601668.SH,-0.07125
2021-07-22,688008.SH,-0.13299999999999998
2021-07-23,000001.SZ,-0.13125
2021-07-23,000333.SZ,-0.2109375
2021-07-23,000858.SZ,-0.0022500000000000007
2021-07-23,002027.SZ,-0.225
2021-07-23,002230.SZ,-0.342
2021-07-23,002415.SZ,-0.20475000000000002
2021-07-23,002594.SZ,-0.070125
2021-07-23,002714.SZ,-0.075
2021-07-23,300015.SZ,-0.00625
2021-07-23,300124.SZ,-0.018
2021-07-23,300750.SZ,-0.005000000000000001
2021-07-23,600030.SH,-0.21037500000000003
2021-07-23,600050.SH,-0.09375
2021-07-23,600276.SH,-0.006
2021-07-23,600309.SH,-0.16000000000000003
2021-07-23,600900.SH,-0.165
2021-07-23,601088.SH,-0.25987499999999997
2021-07-23,601318.SH,-0.22749999999999998
2021-07-23,601668.SH,-0.11875000000000001
2021-07-23,688008.SH,-0.19949999999999998
2021-07-26,000001.SZ,-0.0945
2021-07-26,000333.SZ,-0.009375
2021-07-26,000858.SZ,-0.006000000000000001
2021-07-26,002027.SZ,-0.065
2021-07-26,002230.SZ,-0.8075
2021-07-26,002415.SZ,-0.95
2021-07-26,002594.SZ,-0.006375
2021-07-26,002714.SZ,-0.20400000000000001
2021-07-26,300015.SZ,-0.0034999999999999996
2021-07-26,300124.SZ,-0.21000000000000002
2021-07-26,300750.SZ,-0.00075
2021-07-26,600030.SH,-0.18150000000000002
2021-07-26,600050.SH,-0.189
2021-07-26,600276.SH,-0.12512500000000001
2021-07-26,600309.SH,-0.135
2021-07-26,600900.SH,-0.18000000000000002
2021-07-26,601088.SH,-0.26249999999999996
2021-07-26,601318.SH,-0.027000000000000003
2021-07-26,601668.SH,-0.247
2021-07-26,688008.SH,-0.36000000000000004
2021-07-27,000001.SZ,-0.20475
2021-07-27,000333.SZ,-0.09075000000000001
2021-07-27,000858.SZ,-0.002125
2021-07-27,002027.SZ,-0.10800000000000001
2021-07-27,002230.SZ,-0.0005000000000000001
2021-07-27,002415.SZ,-0.026000000000000006
2021-07-27,002594.SZ,-0.028124999999999997
2021-07-27,002714.SZ,-0.2805
2021-07-27,300015.SZ,-0.21700000000000003
2021-07-27,300124.SZ,-0.21600000000000003
2021-07-27,300750.SZ,-0.15
2021-07-27,600030.SH,-0.063
2021-07-27,600050.SH,-0.09
2021-07-27,600276.SH,-0.061875000000000006
2021-07-27,600309.SH,-0.29924999999999996
2021-07-27,600900.SH,-0.171
2021-07-27,601088.SH,-0.12187500000000001
2021-07-27,601318.SH,-0.07875
2021-07-27,601668.SH,-0.04050000000000001
2021-07-27,688008.SH,-0.6258124999999999
2021-07-28,000001.SZ,-0.5984999999999999
2021-07-28,000333.SZ,-0.1925
2021-07-28,000858.SZ,-0.07650000000000001
2021-07-28,002027.SZ,-0.210375
2021-07-28,002230.SZ,-0.036
2021-07-28,002415.SZ,-0.028125
2021-07-28,002594.SZ,-0.000375
2021-07-28,002714.SZ,-0.07875
2021-07-28,300015.SZ,-0.192
2021-07-28,300124.SZ,-0.003
2021-07-28,300750.SZ,-0.05
2021-07-28,600030.SH,-0.36562500000000003
2021-07-28,600050.SH,-0.48750000000000004
2021-07-28,600276.SH,-0.048999999999999995
2021-07-28,600309.SH,-0.010000000000000002
2021-07-28,600900.SH,-0.22000000000000003
2021-07-28,601088.SH,-0.504
2021-07-28,601318.SH,-0.524875
2021-07-28,601668.SH,-0.34199999999999997
2021-07-28,688008.SH,-0.0045
2021-07-29,000001.SZ,-0.0075
2021-07-29,000333.SZ,-0.17325000000000002
2021-07-29,000858.SZ,-0.8573749999999999
2021-07-29,002027.SZ,-0.036
2021-07-29,002230.SZ,-0.012375000000000002
2021-07-29,002415.SZ,-0.2535
2021-07-29,002594.SZ,-0.7290000000000001
2021-07-29,002714.SZ,-0.045
2021-07-29,300015.SZ,-0.24375000000000002
2021-07-29,300124.SZ,-0.51
2021-07-29,300750.SZ,-1.0
2021-07-29,600030.SH,-0.0459375
2021-07-29,600050.SH,-0.0045000000000000005
2021-07-29,600276.SH,-0.4165
2021-07-29,600309.SH,-0.159375
2021-07-29,600900.SH,-0.0052499999999999995
2021-07-29,601088.SH,-0.021
2021-07-29,601318.SH,-0.08400000000000002
2021-07-29,601668.SH,-0.003
2021-07-29,688008.SH,-0.06400000000000002
2021-07-30,000001.SZ,-0.0875
2021-07-30,000333.SZ,-0.015
2021-07-30,000858.SZ,-0.026249999999999996
2021-07-30,002027.SZ,-0.07500000000000001
2021-07-30,002230.SZ,-0.18281250000000002
2021-07-30,002415.SZ,-0.0165
2021-07-30,002594.SZ,-0.48600000000000004
2021-07-30,002714.SZ,-0.23625
2021-07-30,300015.SZ,-0.015
2021-07-30,300124.SZ,-0.325125
2021-07-30,300750.SZ,-1.0
2021-07-30,600030.SH,-0.057749999999999996
2021-07-30,600050.SH,-0.06375
2021-07-30,600276.SH,-0.00025000000000000006
2021-07-30,600309.SH,-0.8573749999999999
