trade_date,trade_symbol,open,high,low,close,vwap,volume,amount
2023-12-15,601668.SH,4.09,4.11,4.04,4.05,4.075648434782107,127044023.0,604723812.0
2023-12-18,601668.SH,4.04,4.07,4.01,4.02,4.034471527465219,93487231.0,440971738.0
2023-12-19,601668.SH,4.02,4.04,3.98,4.0,4.002756753025143,127748914.0,598276959.0
2023-12-20,601668.SH,4.0,4.05,3.99,4.0,4.023687359365898,118458149.0,556475515.0
2023-12-21,601668.SH,3.98,4.04,3.97,4.04,4.015195104350818,117350355.0,550492865.0
2023-12-22,601668.SH,4.04,4.09,4.02,4.07,4.057707343326185,123921848.0,588086413.0
2023-12-25,601668.SH,4.07,4.07,4.02,4.04,4.043189173963939,83524002.0,394544497.0
2023-12-26,601668.SH,4.04,4.06,4.02,4.03,4.038459318260185,70727180.0,333824276.0
2023-12-27,601668.SH,4.04,4.06,4.0,4.05,4.034214359444765,95829291.0,451505831.0
2023-12-28,601668.SH,4.04,4.14,4.03,4.12,4.096684715132244,157180786.0,753324028.0
2023-12-29,601668.SH,4.12,4.16,4.08,4.12,4.114380521336618,151553105.0,727976155.0
2024-01-02,601668.SH,4.12,4.12,4.06,4.06,4.0818414390390645,163051333.0,777021064.0
2024-01-03,601668.SH,4.06,4.1,4.05,4.09,4.074155931009941,170695724.0,812764783.0
2024-01-04,601668.SH,4.09,4.11,4.03,4.06,4.061609044599138,130743914.0,619971760.0
2024-01-05,601668.SH,4.06,4.14,4.05,4.08,4.102237659905023,270205562.0,1295905454.0
2024-01-08,601668.SH,4.09,4.11,4.03,4.04,4.061872564217155,180895437.0,858449080.0
2024-01-09,601668.SH,4.04,4.09,4.03,4.08,4.063023002816491,141614493.0,672690352.0
2024-01-10,601668.SH,4.07,4.09,4.05,4.06,4.063200403114222,88570430.0,421041178.0
2024-01-11,601668.SH,4.06,4.07,4.02,4.06,4.049660580102582,134780103.0,637230738.0
2024-01-12,601668.SH,4.05,4.1,4.04,4.06,4.073295799995329,133983044.0,638503623.0
2024-01-15,601668.SH,4.06,4.12,4.04,4.1,4.087088928691844,136885724.0,653617846.0
2024-01-16,601668.SH,4.08,4.12,4.06,4.11,4.094423247931689,137838875.0,659119059.0
2024-01-17,601668.SH,4.09,4.11,4.02,4.03,4.063512862635166,192325682.0,913386905.0
2024-01-18,601668.SH,4.02,4.03,3.88,4.0,3.9521573176792457,340993247.0,1576760979.0
2024-01-19,601668.SH,3.97,4.03,3.94,4.0,4.001234117527028,194263966.0,907492623.0
2024-01-22,601668.SH,3.99,4.05,3.92,3.94,3.9974158025500057,255168663.0,1193469615.0
2024-01-23,601668.SH,3.94,3.97,3.91,3.94,3.942402398622682,147159874.0,678820675.0
2024-01-24,601668.SH,3.97,4.17,3.96,4.17,4.066847963918821,371184522.0,1762952867.0
2024-01-25,601668.SH,4.16,4.38,4.14,4.36,4.299955274840343,517906721.0,2604948683.0
2024-01-26,601668.SH,4.38,4.47,4.33,4.42,4.39158656445434,454556909.0,2334952148.0
2024-01-29,601668.SH,4.49,4.62,4.42,4.45,4.507200719955547,547252933.0,2882294344.0
2024-01-30,601668.SH,4.43,4.5,4.42,4.43,4.454404496359663,326630271.0,1701265585.0
2024-01-31,601668.SH,4.41,4.47,4.36,4.4,4.4197184840999,262973032.0,1357738909.0
2024-02-01,601668.SH,4.36,4.38,4.29,4.3,4.33711720018857,300557158.0,1521820728.0
2024-02-02,601668.SH,4.3,4.42,4.25,4.32,4.347113361807168,350616130.0,1781724241.0
2024-02-05,601668.SH,4.31,4.36,4.25,4.32,4.318458303745458,354626292.0,1790223662.0
2024-02-06,601668.SH,4.3,4.41,4.28,4.37,4.347356547627607,338988165.0,1723253858.0
2024-02-07,601668.SH,4.37,4.42,4.34,4.41,4.3829159705743885,329230124.0,1685122004.0
2024-02-08,601668.SH,4.41,4.43,4.35,4.38,4.374225669441135,333608048.0,1705821384.0
2024-02-19,601668.SH,4.39,4.43,4.36,4.43,4.384574056119531,300496463.0,1540610338.0
2024-02-20,601668.SH,4.42,4.45,4.4,4.44,4.4268384143000175,207362134.0,1073019245.0
2024-02-21,601668.SH,4.43,4.64,4.42,4.58,4.558437121687879,359727954.0,1915483698.0
2024-02-22,601668.SH,4.56,4.59,4.54,4.59,4.5774239638520475,179692134.0,960510926.0
2024-02-23,601668.SH,4.59,4.71,4.59,4.7,4.6699332084744976,289587800.0,1579666533.0
2024-02-26,601668.SH,4.67,4.68,4.53,4.54,4.590905753020954,296544071.0,1592305117.0
2024-02-27,601668.SH,4.53,4.57,4.51,4.55,4.537624148937943,167803924.0,890288715.0
2024-02-28,601668.SH,4.54,4.59,4.53,4.53,4.553809174507179,217899851.0,1160939074.0
2024-02-29,601668.SH,4.52,4.58,4.52,4.58,4.550680614500229,173002076.0,919636023.0
2024-03-01,601668.SH,4.56,4.57,4.53,4.55,4.544750810188822,156472507.0,831473385.0
