trade_date,trade_symbol,open,high,low,close,vwap,volume,amount,benchmark_open,benchmark_close
2021-07-19,002027.SZ,6.18,6.33,6.17,6.28,6.25384931597503,79312411.0,650023049.0,5083.728,5113.495
2021-07-20,002027.SZ,6.24,6.28,6.17,6.2,6.203447371842577,61655129.0,500918017.0,5080.216,5108.994
2021-07-21,002027.SZ,6.19,6.39,6.19,6.27,6.3068609412553185,104647739.0,865261503.0,5122.784,5144.043
2021-07-22,002027.SZ,6.27,6.58,6.24,6.41,6.466025890519491,147552948.0,1250277992.0,5150.386,5151.752
2021-07-23,002027.SZ,6.42,6.46,6.07,6.1,6.172344494593735,222151192.0,1796038944.0,5145.431,5089.228
2021-07-26,002027.SZ,5.95,6.14,5.82,5.94,5.9551398488653025,225955484.0,1762414280.0,5067.307,4925.299
2021-07-27,002027.SZ,5.94,5.98,5.53,5.53,5.711611117741308,219734826.0,1645395858.0,4924.282,4751.313
2021-07-28,002027.SZ,5.5,5.81,5.49,5.76,5.690415638526332,199903439.0,1491038038.0,4714.295,4760.483
2021-07-29,002027.SZ,5.87,6.14,5.86,5.88,5.9848738158785055,218052122.0,1708947475.0,4845.76,4850.275
2021-07-30,002027.SZ,5.88,5.88,5.62,5.72,5.724416988937158,118880209.0,892290063.0,4825.7,4811.17
2021-08-02,002027.SZ,5.72,6.03,5.68,5.93,5.9037376893702875,125166349.0,968235413.0,4794.819,4933.736
2021-08-03,002027.SZ,5.89,5.98,5.81,5.84,5.871646915120861,108186314.0,833197923.0,4909.233,4934.458
2021-08-04,002027.SZ,5.88,5.95,5.65,5.85,5.808134570677756,135136057.0,1029075908.0,4927.736,4978.848
2021-08-05,002027.SZ,5.8,5.91,5.68,5.68,5.753210982761198,105343809.0,794927013.0,4946.167,4948.67
2021-08-06,002027.SZ,5.67,5.71,5.55,5.57,5.593512979857023,83315086.0,610767560.0,4943.043,4921.565
2021-08-09,002027.SZ,5.54,6.12,5.51,6.03,5.92538554826358,211222925.0,1639711511.0,4890.257,4985.563
2021-08-10,002027.SZ,5.95,6.21,5.84,6.17,6.044652656276091,176235251.0,1395051782.0,4977.816,5043.148
2021-08-11,002027.SZ,6.17,6.35,6.12,6.15,6.2212748621050515,110202440.0,898525746.0,5037.082,5015.341
2021-08-12,002027.SZ,6.13,6.17,5.87,5.88,5.957581291524895,149967976.0,1169989344.0,4998.073,4973.351
2021-08-13,002027.SZ,5.84,5.91,5.76,5.79,5.812810668885717,96575298.0,735894313.0,4958.758,4945.983
2021-08-16,002027.SZ,5.82,6.03,5.75,5.94,5.897124749700816,101752042.0,785916851.0,4935.923,4941.068
2021-08-17,002027.SZ,5.94,5.97,5.75,5.77,5.834979278441708,101181969.0,773550065.0,4935.004,4837.403
2021-08-18,002027.SZ,5.81,5.84,5.65,5.68,5.693220572854714,104399694.0,779588049.0,4838.471,4894.238
2021-08-19,002027.SZ,5.69,5.84,5.63,5.65,5.704331240428063,98862415.0,739615002.0,4886.564,4862.139
2021-08-20,002027.SZ,5.65,5.65,5.33,5.42,5.436027717633759,175313575.0,1248407217.0,4817.494,4769.268
2021-08-23,002027.SZ,5.44,5.88,5.42,5.84,5.722428568914465,197885468.0,1483347386.0,4777.735,4835.878
2021-08-24,002027.SZ,5.78,6.01,5.76,5.98,5.899380121461573,139427150.0,1078372016.0,4844.593,4888.39
2021-08-25,002027.SZ,5.98,6.13,5.93,6.1,6.045591407397184,131878550.0,1045618136.0,4890.521,4898.157
2021-08-26,002027.SZ,6.36,6.36,5.81,5.88,5.969103481203034,236807971.0,1851052872.0,4892.204,4801.609
2021-08-27,002027.SZ,5.88,5.95,5.62,5.65,5.726673434179431,195007682.0,1464616418.0,4794.974,4827.043
2021-08-30,002027.SZ,5.68,5.72,5.42,5.49,5.520498949625243,242391942.0,1752479941.0,4847.035,4813.27
2021-08-31,002027.SZ,5.49,5.62,5.42,5.49,5.490225263708405,183482371.0,1319292378.0,4803.085,4805.61
2021-09-01,002027.SZ,5.49,5.61,5.39,5.58,5.5284918450531055,166785642.0,1207948760.0,4804.686,4869.459
2021-09-02,002027.SZ,5.61,5.64,5.47,5.52,5.5231734407328155,136710237.0,988983252.0,4865.822,4869.411
2021-09-03,002027.SZ,5.49,5.57,5.42,5.49,5.489036767981361,122588699.0,882483772.0,4875.066,4843.062
2021-09-06,002027.SZ,5.51,5.59,5.46,5.55,5.542743429014998,149991056.0,1089009244.0,4841.062,4933.726
2021-09-07,002027.SZ,5.56,5.74,5.54,5.68,5.648775733919711,183952964.0,1361086488.0,4932.976,4992.829
2021-09-08,002027.SZ,5.69,5.86,5.67,5.72,5.757835910293326,178336238.0,1344573891.0,4986.795,4972.132
2021-09-09,002027.SZ,5.68,5.76,5.59,5.68,5.649313799301787,138116535.0,1023409185.0,4952.492,4970.013
2021-09-10,002027.SZ,5.68,5.83,5.62,5.73,5.744124084492772,141176731.0,1062850667.0,4967.976,5013.522
2021-09-13,002027.SZ,5.76,5.79,5.61,5.64,5.645561260871276,126117687.0,932928705.0,5006.775,4991.66
2021-09-14,002027.SZ,5.68,5.68,5.5,5.53,5.570284993014302,129623977.0,946619906.0,4989.835,4917.162
2021-09-15,002027.SZ,5.5,5.55,5.43,5.49,5.484993950845516,121315313.0,871461734.0,4903.847,4867.319
2021-09-16,002027.SZ,5.49,5.56,5.46,5.47,5.507913689599415,105375857.0,760781731.0,4866.794,4807.698
2021-09-17,002027.SZ,5.48,5.58,5.43,5.58,5.509189602241366,119863232.0,865081214.0,4797.113,4855.94
2021-09-22,002027.SZ,5.49,5.56,5.48,5.52,5.510347814458303,68661734.0,495556297.0,4770.732,4821.768
2021-09-23,002027.SZ,5.55,5.7,5.49,5.52,5.5573785782663485,126608644.0,922853638.0,4848.222,4853.196
2021-09-24,002027.SZ,5.5,5.65,5.45,5.55,5.568432314398059,119620304.0,872527803.0,4845.638,4849.428
2021-09-27,002027.SZ,5.55,5.84,5.53,5.79,5.733673478460789,235865295.0,1772801919.0,4870.848,4877.37
2021-09-28,002027.SZ,5.79,5.79,5.61,5.65,5.660920921522897,137268845.0,1017752879.0,4869.085,4883.828
2021-09-29,002027.SZ,5.57,5.61,5.47,5.51,5.516578745414459,109589854.0,792183457.0,4846.021,4833.928
2021-09-30,002027.SZ,5.52,5.69,5.52,5.59,5.595331481113035,86021274.0,630276281.0,4843.953,4866.383
2021-10-08,002027.SZ,5.65,5.91,5.57,5.82,5.780367540452046,230044421.0,1743286280.0,4915.731,4929.941
2021-10-11,002027.SZ,5.87,5.94,5.74,5.75,5.828034591197213,138564172.0,1057548280.0,4941.292,4936.192
2021-10-12,002027.SZ,5.75,5.86,5.65,5.8,5.760382584485104,139727280.0,1054673739.0,4920.66,4883.837
2021-10-13,002027.SZ,5.81,6.03,5.69,6.02,5.905664287160365,200625036.0,1552867480.0,4880.144,4940.109
2021-10-14,002027.SZ,5.95,6.14,5.95,6.03,6.049282605828101,166524971.0,1319754100.0,4934.258,4913.612
2021-10-15,002027.SZ,6.0,6.08,5.91,6.01,6.005776049469299,136602577.0,1075671771.0,4896.558,4932.108
2021-10-18,002027.SZ,6.02,6.04,5.84,5.86,5.890352918875937,120143577.0,927481975.0,4922.514,4874.775
2021-10-19,002027.SZ,5.81,5.94,5.81,5.88,5.876649362749272,87809600.0,676626230.0,4869.391,4922.723
2021-10-20,002027.SZ,5.91,5.93,5.72,5.74,5.780902298991705,127346709.0,964471289.0,4926.773,4910.185
