trade_date,trade_symbol,open,high,low,close,vwap,volume,amount,benchmark_open,benchmark_close
2021-07-19,600309.SH,113.26,113.55,109.89,112.0,111.63787960144738,17922928.0,2225083168.0,5083.728,5113.495
2021-07-20,600309.SH,109.53,109.53,106.27,108.29,107.7612808072415,26028133.0,3119004713.0,5080.216,5108.994
2021-07-21,600309.SH,109.6,110.52,108.13,109.51,109.4195716861771,19992481.0,2432673886.0,5122.784,5144.043
2021-07-22,600309.SH,110.3,112.85,109.41,110.25,110.76661304471374,20784881.0,2560166973.0,5150.386,5151.752
2021-07-23,600309.SH,110.79,111.86,106.83,106.92,108.31861324134506,23245137.0,2800000481.0,5145.431,5089.228
2021-07-26,600309.SH,108.36,109.26,102.51,105.37,105.85533823474051,20947965.0,2465988900.0,5067.307,4925.299
2021-07-27,600309.SH,106.7,107.01,100.5,100.66,103.61822315066668,24539734.0,2827706747.0,4924.282,4751.313
2021-07-28,600309.SH,99.82,100.66,96.43,97.88,98.33338290577046,30752694.0,3362936135.0,4714.295,4760.483
2021-07-29,600309.SH,100.54,103.41,97.43,102.98,100.6695969352308,33038051.0,3698632665.0,4845.76,4850.275
2021-07-30,600309.SH,104.76,104.85,100.34,102.26,102.0736233514748,28485170.0,3233429600.0,4825.7,4811.17
2021-08-02,600309.SH,101.51,108.36,101.17,107.9,105.67665997639868,31990003.0,3759386417.0,4794.819,4933.736
2021-08-03,600309.SH,108.36,109.15,104.97,108.45,107.32924762551512,22212054.0,2651090522.0,4909.233,4934.458
2021-08-04,600309.SH,107.02,108.44,105.19,107.16,106.51593921523364,17446583.0,2066613283.0,4927.736,4978.848
2021-08-05,600309.SH,106.43,106.43,102.8,104.09,104.34961691576652,21517231.0,2496831487.0,4946.167,4948.67
2021-08-06,600309.SH,104.75,104.75,100.47,101.17,101.34871572504623,22940572.0,2585373331.0,4943.043,4921.565
2021-08-09,600309.SH,101.51,103.85,100.27,102.8,102.22503677263788,20160378.0,2291843970.0,4890.257,4985.563
2021-08-10,600309.SH,101.62,102.87,100.43,102.32,101.43389281087654,18231171.0,2056378505.0,4977.816,5043.148
2021-08-11,600309.SH,102.52,104.3,100.9,101.26,102.05795130109472,15870563.0,1801107551.0,5037.082,5015.341
2021-08-12,600309.SH,101.53,101.79,98.33,98.99,99.35477198058052,23396399.0,2584966069.0,4998.073,4973.351
2021-08-13,600309.SH,99.46,103.41,98.99,102.06,101.85814727676588,26438725.0,2994860360.0,4958.758,4945.983
2021-08-16,600309.SH,103.12,104.73,100.91,103.05,103.29833865789855,29085402.0,3341219667.0,4935.923,4941.068
2021-08-17,600309.SH,103.22,104.08,99.46,99.83,101.71288293522072,20988028.0,2373824624.0,4935.004,4837.403
2021-08-18,600309.SH,99.91,100.53,97.47,98.6,98.55785684627445,14575163.0,1597483542.0,4838.471,4894.238
2021-08-19,600309.SH,98.04,98.04,95.1,96.2,95.84734217768728,26459911.0,2820304336.0,4886.564,4862.139
2021-08-20,600309.SH,96.2,96.92,91.45,94.3,93.88851024686066,27795531.0,2901920990.0,4817.494,4769.268
2021-08-23,600309.SH,94.3,96.14,93.58,95.41,95.02613783442423,17626738.0,1862672556.0,4777.735,4835.878
2021-08-24,600309.SH,95.43,96.83,94.74,96.2,95.90876390733028,19008229.0,2027344115.0,4844.593,4888.39
2021-08-25,600309.SH,96.85,96.85,93.93,95.42,95.36224899664946,20457024.0,2169381048.0,4890.521,4898.157
2021-08-26,600309.SH,95.57,97.83,93.97,95.84,95.86389451972128,20155133.0,2148669641.0,4892.204,4801.609
2021-08-27,600309.SH,95.32,95.63,93.61,94.15,94.10454462638914,20167849.0,2110554328.0,4794.974,4827.043
2021-08-30,600309.SH,94.52,97.45,94.49,96.09,95.99760000099552,20955990.0,2237203729.0,4847.035,4813.27
2021-08-31,600309.SH,97.51,98.0,94.29,95.95,95.50533415947449,19736671.0,2096143306.0,4803.085,4805.61
2021-09-01,600309.SH,96.58,96.7,93.76,96.22,95.3006980048946,22059596.0,2337825337.0,4804.686,4869.459
2021-09-02,600309.SH,95.32,96.42,94.06,94.51,94.93102051817824,24102383.0,2544445106.0,4865.822,4869.411
2021-09-03,600309.SH,94.83,94.87,91.73,92.49,92.64641035804856,23484330.0,2419447975.0,4875.066,4843.062
2021-09-06,600309.SH,91.8,94.56,91.8,94.05,93.32590122256696,18983841.0,1970233247.0,4841.062,4933.726
2021-09-07,600309.SH,93.97,96.71,92.78,96.25,95.24856076528162,22736235.0,2408140151.0,4932.976,4992.829
2021-09-08,600309.SH,95.32,98.63,94.96,97.5,97.05055152792336,26092193.0,2815875034.0,4986.795,4972.132
2021-09-09,600309.SH,96.97,98.45,93.95,94.96,95.6979496871826,23509965.0,2501945401.0,4952.492,4970.013
2021-09-10,600309.SH,94.96,95.76,94.15,94.56,94.8046620840053,14751540.0,1555137770.0,4967.976,5013.522
2021-09-13,600309.SH,94.86,104.02,94.56,104.02,101.08145642438474,55670746.0,6257522472.0,5006.775,4991.66
2021-09-14,600309.SH,105.03,105.51,100.56,100.91,102.43334105827697,41001787.0,4670680731.0,4989.835,4917.162
2021-09-15,600309.SH,100.9,100.91,96.06,99.47,98.12350052616534,33045570.0,3605691407.0,4903.847,4867.319
2021-09-16,600309.SH,99.82,103.76,99.53,100.22,101.83270805349166,30689978.0,3475437995.0,4866.794,4807.698
2021-09-17,600309.SH,100.22,101.17,98.17,100.74,99.9658539483391,16360271.0,1818756519.0,4797.113,4855.94
2021-09-22,600309.SH,98.93,100.58,97.07,99.88,98.4870432944574,14270163.0,1562882296.0,4770.732,4821.768
2021-09-23,600309.SH,100.33,101.08,96.22,96.53,98.08607241995207,19519965.0,2129049036.0,4848.222,4853.196
2021-09-24,600309.SH,96.6,96.67,94.03,94.18,94.61207703336191,22779315.0,2396622622.0,4845.638,4849.428
2021-09-27,600309.SH,94.36,95.26,91.78,92.76,92.98556819356722,22095248.0,2284667070.0,4870.848,4877.37
2021-09-28,600309.SH,92.96,95.65,92.31,95.19,94.11004688809378,17161859.0,1795973213.0,4869.085,4883.828
2021-09-29,600309.SH,94.54,96.75,93.23,95.51,95.50881352894312,17514694.0,1860212541.0,4846.021,4833.928
2021-09-30,600309.SH,95.52,96.51,94.59,95.99,95.38960620946656,13072987.0,1386812595.0,4843.953,4866.383
2021-10-08,600309.SH,98.0,98.18,95.6,96.53,96.53884427570932,13248834.0,1422260140.0,4915.731,4929.941
2021-10-11,600309.SH,96.79,97.88,94.92,95.5,96.18373770146584,11791087.0,1261178733.0,4941.292,4936.192
2021-10-12,600309.SH,95.62,95.62,93.52,94.09,93.99756343551049,12377312.0,1293765874.0,4920.66,4883.837
2021-10-13,600309.SH,94.13,94.75,92.45,93.19,93.26231485229314,13080764.0,1356611479.0,4880.144,4940.109
2021-10-14,600309.SH,93.19,95.99,93.19,94.38,94.563334236219,11763280.0,1237072237.0,4934.258,4913.612
2021-10-15,600309.SH,93.52,94.98,93.34,94.39,94.25245116581664,10793379.0,1131329969.0,4896.558,4932.108
2021-10-18,600309.SH,94.91,95.53,92.54,94.19,93.81358849408512,12699575.0,1324837793.0,4922.514,4874.775
2021-10-19,600309.SH,94.46,99.74,94.42,97.89,97.59172863873084,33939613.0,3683408603.0,4869.391,4922.723
2021-10-20,600309.SH,98.92,102.33,97.03,97.2,99.5406666416175,31839481.0,3524404741.0,4926.773,4910.185
2021-10-21,600309.SH,98.02,101.31,97.71,100.49,100.17770246063974,26766109.0,2981817058.0,4914.738,4928.016
2021-10-22,600309.SH,100.71,101.2,98.6,99.84,99.63251801266853,15618889.0,1730561399.0,4934.87,4959.725
2021-10-25,600309.SH,99.41,100.71,98.13,99.47,99.15094785626228,16164950.0,1782431186.0,4940.896,4979.524
2021-10-26,600309.SH,100.43,100.72,98.04,98.25,98.9459618757971,12885533.0,1417846121.0,4983.238,4963.098
2021-10-27,600309.SH,98.25,98.26,94.67,95.23,95.7466361435962,19243802.0,2048974627.0,4949.227,4898.164
2021-10-28,600309.SH,95.63,96.1,93.23,93.97,94.2831184414449,17782971.0,1864512599.0,4882.586,4864.138
