trade_date,trade_symbol,open,high,low,close,vwap,volume,amount
2021-08-31,600050.SH,3.6,3.63,3.57,3.63,3.6115271955027453,219288125.0,914141450.0
2021-09-01,600050.SH,3.61,3.71,3.61,3.7,3.6735560886833816,221143294.0,937533080.0
2021-09-02,600050.SH,3.69,3.69,3.66,3.69,3.6752169797928778,133889415.0,568083874.0
2021-09-03,600050.SH,3.68,3.71,3.66,3.67,3.689273517275784,132038620.0,561456526.0
2021-09-06,600050.SH,3.68,3.73,3.66,3.69,3.69874108150662,128040367.0,546744061.0
2021-09-07,600050.SH,3.7,3.75,3.69,3.75,3.727496176187403,167606697.0,721381836.0
2021-09-08,600050.SH,3.74,3.77,3.73,3.75,3.7402010821961724,135976393.0,587239279.0
2021-09-09,600050.SH,3.74,3.81,3.72,3.81,3.7769487723466812,302634097.0,1317038578.0
2021-09-10,600050.SH,3.79,3.81,3.73,3.74,3.7620272518808706,207042533.0,899691576.0
2021-09-13,600050.SH,3.73,3.75,3.7,3.74,3.7295051640385335,151225151.0,649951436.0
2021-09-14,600050.SH,3.74,3.75,3.65,3.67,3.694152201487423,190603416.0,811558382.0
2021-09-15,600050.SH,3.65,3.68,3.63,3.66,3.657713106339382,127526914.0,537827314.0
2021-09-16,600050.SH,3.66,3.69,3.61,3.61,3.647551826741968,138609833.0,584015488.0
2021-09-17,600050.SH,3.61,3.63,3.58,3.6,3.605078804524434,143972458.0,598328621.0
2021-09-22,600050.SH,3.57,3.62,3.56,3.61,3.6031005935492977,99604992.0,413564851.0
2021-09-23,600050.SH,3.62,3.66,3.61,3.61,3.6209369094837287,104384807.0,436603390.0
2021-09-24,600050.SH,3.62,3.63,3.59,3.59,3.608051324429609,93233540.0,387927684.0
2021-09-27,600050.SH,3.59,3.61,3.54,3.55,3.567785984945296,131548304.0,540728180.0
2021-09-28,600050.SH,3.55,3.57,3.54,3.56,3.555972363968093,71665407.0,294211587.0
2021-09-29,600050.SH,3.55,3.56,3.53,3.55,3.541628304354252,88640678.0,362569738.0
2021-09-30,600050.SH,3.55,3.57,3.54,3.56,3.5532833461594757,81659035.0,334985422.0
2021-10-08,600050.SH,3.58,3.62,3.57,3.62,3.5956840657839577,111995996.0,464998694.0
2021-10-11,600050.SH,3.62,3.67,3.61,3.65,3.6428571416148126,124141419.0,521612604.0
2021-10-12,600050.SH,3.65,3.65,3.61,3.64,3.630850402757948,87039499.0,364647000.0
2021-10-13,600050.SH,3.64,3.65,3.62,3.63,3.632097456970974,56176458.0,235515364.0
2021-10-14,600050.SH,3.64,3.64,3.61,3.62,3.6174227905490675,40816571.0,170491801.0
2021-10-15,600050.SH,3.62,3.67,3.61,3.66,3.6495723902467714,99685129.0,419472721.0
2021-10-18,600050.SH,3.66,3.68,3.65,3.67,3.668205174835601,96441566.0,407748316.0
2021-10-19,600050.SH,3.66,3.68,3.65,3.66,3.665861423269414,65860002.0,278374307.0
2021-10-20,600050.SH,3.66,3.68,3.61,3.63,3.638617514190218,63306916.0,265885688.0
2021-10-21,600050.SH,3.63,3.64,3.6,3.61,3.6108644365483915,61519803.0,256599008.0
2021-10-22,600050.SH,3.61,3.62,3.55,3.56,3.5716310094191495,119501343.0,492755176.0
2021-10-25,600050.SH,3.55,3.58,3.54,3.56,3.5561076956765048,104603688.0,429451106.0
2021-10-26,600050.SH,3.56,3.56,3.54,3.54,3.5512884717756754,79995717.0,327423305.0
2021-10-27,600050.SH,3.54,3.55,3.48,3.5,3.5004647344301443,134419759.0,543127934.0
2021-10-28,600050.SH,3.49,3.51,3.48,3.51,3.495705837231776,72876542.0,293948023.0
2021-10-29,600050.SH,3.5,3.55,3.5,3.54,3.5309512658798976,69651801.0,283452946.0
2021-11-01,600050.SH,3.54,3.55,3.51,3.55,3.535891791191513,72551037.0,296277106.0
2021-11-02,600050.SH,3.55,3.56,3.48,3.5,3.5150442652359906,92388527.0,374854011.0
2021-11-03,600050.SH,3.5,3.52,3.49,3.49,3.500481338611645,64084888.0,259037724.0
2021-11-04,600050.SH,3.5,3.52,3.49,3.5,3.5043160396217976,60212806.0,243559713.0
2021-11-05,600050.SH,3.5,3.53,3.48,3.51,3.5066507414669608,67712390.0,273973503.0
2021-11-08,600050.SH,3.49,3.51,3.48,3.49,3.49464048332496,49063966.0,197990692.0
2021-11-09,600050.SH,3.49,3.51,3.48,3.5,3.4949563730414352,55857747.0,225340106.0
2021-11-10,600050.SH,3.49,3.5,3.45,3.48,3.473592909376111,95053838.0,380464119.0
2021-11-11,600050.SH,3.47,3.5,3.46,3.49,3.482572200219151,78505663.0,315704472.0
2021-11-12,600050.SH,3.5,3.51,3.48,3.48,3.491990813169695,69580635.0,279979742.0
2021-11-15,600050.SH,3.48,3.5,3.48,3.48,3.4820891330487456,57328037.0,230597059.0
2021-11-16,600050.SH,3.48,3.5,3.48,3.48,3.482682524758493,72017704.0,289734337.0
2021-11-17,600050.SH,3.49,3.5,3.48,3.49,3.4926691948926063,65684472.0,261624139.0
2021-11-18,600050.SH,3.49,3.5,3.46,3.46,3.4720877847891596,81937010.0,323959658.0
2021-11-19,600050.SH,3.46,3.48,3.45,3.48,3.463892594661004,57766693.0,228272285.0
2021-11-22,600050.SH,3.48,3.48,3.46,3.47,3.4659176787582027,70262387.0,277911715.0
2021-11-23,600050.SH,3.47,3.47,3.46,3.47,3.471292012896617,74417138.0,294057143.0
2021-11-24,600050.SH,3.47,3.48,3.45,3.47,3.4708738864754887,72565826.0,286707199.0
2021-11-25,600050.SH,3.47,3.47,3.45,3.46,3.4618406727418582,58693761.0,231376442.0
2021-11-26,600050.SH,3.45,3.46,3.42,3.43,3.4327254090369546,85934085.0,336269253.0
2021-11-29,600050.SH,3.4,3.41,3.38,3.39,3.392189296636961,112343794.0,435051262.0
2021-11-30,600050.SH,3.39,3.44,3.39,3.4,3.4032040905805805,130985884.0,508704171.0
2021-12-01,600050.SH,3.4,3.44,3.39,3.43,3.42024830021198,63581209.0,247895735.0
2021-12-02,600050.SH,3.43,3.43,3.41,3.42,3.4205886622729262,61519791.0,239968482.0
2021-12-03,600050.SH,3.42,3.44,3.39,3.43,3.415409926506019,89596209.0,348831028.0
2021-12-06,600050.SH,3.43,3.44,3.4,3.42,3.4226665683796527,85565207.0,333964496.0
2021-12-07,600050.SH,3.43,3.45,3.42,3.44,3.435459924007833,80980715.0,317025443.0
2021-12-08,600050.SH,3.45,3.46,3.42,3.44,3.4387221589203154,74735688.0,292855071.0
2021-12-09,600050.SH,3.44,3.47,3.43,3.46,3.4608759631720867,134673308.0,530747168.0
2021-12-10,600050.SH,3.45,3.47,3.45,3.47,3.4678432035438496,132233421.0,521997361.0
2021-12-13,600050.SH,3.47,3.49,3.45,3.46,3.4747098367500313,99182806.0,392441618.0
2021-12-14,600050.SH,3.46,3.47,3.44,3.45,3.454428793681917,67594769.0,265988456.0
2021-12-15,600050.SH,3.45,3.47,3.44,3.45,3.453402898351237,56648744.0,222849154.0
2021-12-16,600050.SH,3.45,3.47,3.43,3.47,3.4555810188608174,80236804.0,315618406.0
2021-12-17,600050.SH,3.46,3.47,3.45,3.47,3.4625827553562045,89837360.0,354995505.0
2021-12-20,600050.SH,3.47,3.49,3.47,3.48,3.478257637105855,95749817.0,379936452.0
2021-12-21,600050.SH,3.49,3.49,3.47,3.48,3.479623377313749,81661431.0,324160795.0
2021-12-22,600050.SH,3.49,3.49,3.45,3.46,3.469778795361992,96827195.0,382577357.0
2021-12-23,600050.SH,3.46,3.47,3.44,3.45,3.4549352510288576,57911754.0,227918767.0
2021-12-24,600050.SH,3.45,3.46,3.43,3.44,3.440867676750336,59831630.0,234599148.0
2021-12-27,600050.SH,3.44,3.46,3.43,3.45,3.4511423334045706,58086384.0,228355075.0
2021-12-28,600050.SH,3.46,3.47,3.44,3.45,3.452651678637423,67945212.0,267229919.0
2021-12-29,600050.SH,3.45,3.46,3.43,3.44,3.441094583469232,61686050.0,241886258.0
2021-12-30,600050.SH,3.44,3.46,3.43,3.44,3.44554766573563,62435000.0,245139899.0
2021-12-31,600050.SH,3.45,3.46,3.43,3.45,3.446059500392049,75394278.0,295961087.0
2022-01-04,600050.SH,3.46,3.51,3.44,3.5,3.4807716820881587,180263474.0,715299835.0
2022-01-05,600050.SH,3.5,3.5,3.47,3.49,3.4870012533019423,126776073.0,504135225.0
2022-01-06,600050.SH,3.49,3.49,3.46,3.47,3.472329678847098,91398847.0,362182432.0
2022-01-07,600050.SH,3.47,3.53,3.47,3.5,3.503320633412962,125762938.0,502270201.0
2022-01-10,600050.SH,3.51,3.55,3.5,3.54,3.5313734728119366,128971639.0,518489127.0
2022-01-11,600050.SH,3.54,3.55,3.52,3.54,3.541498728584934,96160087.0,387689217.0
2022-01-12,600050.SH,3.53,3.54,3.5,3.52,3.5177604428540827,70536599.0,282671801.0
2022-01-13,600050.SH,3.53,3.55,3.51,3.52,3.530139738526577,64780785.0,260519246.0
2022-01-14,600050.SH,3.52,3.52,3.48,3.48,3.495712973146351,86391331.0,344522186.0
2022-01-17,600050.SH,3.49,3.5,3.48,3.48,3.4876618146271876,61428735.0,244409004.0
2022-01-18,600050.SH,3.49,3.54,3.48,3.53,3.5176706592058484,111333680.0,445998182.0
2022-01-19,600050.SH,3.52,3.53,3.5,3.52,3.5158743754465025,60628636.0,242835880.0
2022-01-20,600050.SH,3.52,3.54,3.5,3.52,3.525147282492725,84320425.0,338619343.0
2022-01-21,600050.SH,3.51,3.53,3.48,3.51,3.5027872683013817,92457608.0,369070464.0
2022-01-24,600050.SH,3.51,3.51,3.47,3.48,3.490777880792347,80143267.0,319154168.0
2022-01-25,600050.SH,3.47,3.48,3.35,3.35,3.4066143607674406,179691369.0,698021414.0
2022-01-26,600050.SH,3.36,3.38,3.32,3.34,3.33977314415363,121322323.0,462206655.0
2022-01-27,600050.SH,3.33,3.34,3.25,3.25,3.276611412147276,149728080.0,560039609.0
2022-01-28,600050.SH,3.26,3.28,3.25,3.25,3.257399969661629,94551147.0,351583462.0
2022-02-07,600050.SH,3.27,3.31,3.25,3.3,3.287435426614111,97754546.0,366157639.0
2022-02-08,600050.SH,3.3,3.45,3.29,3.44,3.406322912743937,237247498.0,920905531.0
2022-02-09,600050.SH,3.45,3.58,3.42,3.55,3.518034329000707,254903632.0,1023063915.0
2022-02-10,600050.SH,3.54,3.54,3.48,3.52,3.5134582807627712,162597697.0,650805029.0
2022-02-11,600050.SH,3.51,3.54,3.49,3.51,3.5197813703028182,117993131.0,473287777.0
2022-02-14,600050.SH,3.51,3.52,3.47,3.47,3.4787210644433575,81388922.0,323110160.0
2022-02-15,600050.SH,3.47,3.49,3.45,3.45,3.469129523971379,64736719.0,255825985.0
2022-02-16,600050.SH,3.47,3.53,3.47,3.48,3.488009521262562,92007788.0,366111621.0
2022-02-17,600050.SH,3.47,3.48,3.44,3.46,3.461946571577128,76691978.0,302336390.0
2022-02-18,600050.SH,3.46,3.47,3.44,3.47,3.455823008020913,58084463.0,229074729.0
2022-02-21,600050.SH,3.47,3.49,3.45,3.48,3.4700031034942858,85979870.0,340359526.0
2022-02-22,600050.SH,3.47,3.48,3.44,3.45,3.456353668638899,78599010.0,309462982.0
2022-02-23,600050.SH,3.45,3.47,3.44,3.45,3.456375522928871,57544228.0,226566734.0
2022-02-24,600050.SH,3.45,3.47,3.35,3.39,3.413491336421988,120753318.0,470553648.0
2022-02-25,600050.SH,3.4,3.42,3.37,3.38,3.3964216496929382,71809883.0,277811263.0
2022-02-28,600050.SH,3.37,3.38,3.33,3.35,3.3487940722887033,71378115.0,272566246.0
2022-03-01,600050.SH,3.36,3.38,3.35,3.38,3.3692001967760703,59974165.0,230162760.0
2022-03-02,600050.SH,3.36,3.38,3.35,3.37,3.36709848981449,58977128.0,226277183.0
2022-03-03,600050.SH,3.38,3.39,3.37,3.39,3.3855632403407268,69875224.0,269365363.0
2022-03-04,600050.SH,3.39,3.39,3.36,3.37,3.3738199462891467,79500164.0,305626670.0
2022-03-07,600050.SH,3.36,3.36,3.31,3.31,3.3353296249482347,86128018.0,327187400.0
2022-03-08,600050.SH,3.31,3.33,3.25,3.26,3.2850376280350835,104909904.0,393262176.0
2022-03-09,600050.SH,3.27,3.3,3.11,3.22,3.221937079575595,141112917.0,518195953.0
2022-03-10,600050.SH,3.26,3.27,3.2,3.21,3.230611589812485,95231559.0,350785549.0
2022-03-11,600050.SH,3.18,3.25,3.13,3.24,3.180274274444978,93288810.0,337890114.0
2022-03-14,600050.SH,3.2,3.23,3.18,3.18,3.207671426601341,87539244.0,319649565.0
2022-03-15,600050.SH,3.15,3.16,2.99,3.0,3.0801488149724454,170457240.0,598538379.0
2022-03-16,600050.SH,3.03,3.11,2.97,3.09,3.036402897828582,148835231.0,514812789.0
2022-03-17,600050.SH,3.11,3.12,3.06,3.08,3.0872439425202742,132351026.0,465644695.0
2022-03-18,600050.SH,3.06,3.15,3.04,3.15,3.1048660337419807,133818672.0,473525615.0
2022-03-21,600050.SH,3.13,3.15,3.07,3.1,3.0985725409865923,116213643.0,410045259.0
2022-03-22,600050.SH,3.07,3.11,3.06,3.09,3.086430764858462,81842497.0,287752824.0
2022-03-23,600050.SH,3.1,3.12,3.09,3.11,3.109014125518092,76958106.0,272345334.0
2022-03-24,600050.SH,3.09,3.17,3.07,3.11,3.1205958977108783,111859873.0,397333084.0
2022-03-25,600050.SH,3.1,3.11,3.07,3.08,3.09018837636346,74241121.0,261448332.0
2022-03-28,600050.SH,3.06,3.12,3.03,3.11,3.078655767947867,91417525.0,320356444.0
2022-03-29,600050.SH,3.11,3.12,3.09,3.1,3.105628791109903,47073531.0,166471285.0
2022-03-30,600050.SH,3.11,3.12,3.09,3.11,3.1041416113365874,70549641.0,249979444.0
2022-03-31,600050.SH,3.11,3.13,3.1,3.13,3.122010916491965,57622678.0,205187894.0
2022-04-01,600050.SH,3.11,3.15,3.11,3.14,3.128240875423069,57669691.0,205684322.0
2022-04-06,600050.SH,3.13,3.18,3.12,3.17,3.1571510929694684,90385541.0,324969250.0
2022-04-07,600050.SH,3.16,3.17,3.11,3.11,3.1354492951410378,65968933.0,236106099.0
2022-04-08,600050.SH,3.11,3.12,3.09,3.12,3.1071301185952453,58598192.0,207749057.0
2022-04-11,600050.SH,3.12,3.13,3.06,3.08,3.092034282090428,78585946.0,276914429.0
2022-04-12,600050.SH,3.07,3.13,3.04,3.11,3.0910554710155287,90543645.0,318572032.0
2022-04-13,600050.SH,3.11,3.15,3.09,3.1,3.1254467001068478,67747527.0,241111850.0
2022-04-14,600050.SH,3.11,3.12,3.1,3.11,3.115299338107808,52201940.0,185109752.0
2022-04-15,600050.SH,3.1,3.12,3.09,3.1,3.109406719961585,52568360.0,186129398.0
2022-04-18,600050.SH,3.09,3.1,3.07,3.08,3.081030642186007,50089800.0,175874030.0
2022-04-19,600050.SH,3.08,3.11,3.07,3.11,3.0984602564684325,56461857.0,199133332.0
2022-04-20,600050.SH,3.11,3.13,3.1,3.11,3.1090562304666594,57029275.0,202392489.0
2022-04-21,600050.SH,3.11,3.12,3.04,3.05,3.07881674337988,87390773.0,306993249.0
2022-04-22,600050.SH,3.05,3.11,3.03,3.09,3.0717192417488786,85833635.0,300346937.0
2022-04-25,600050.SH,3.07,3.11,3.01,3.01,3.07897623082264,133006079.0,466665238.0
2022-04-26,600050.SH,3.02,3.06,3.01,3.01,3.0316948944062623,101062867.0,349144119.0
2022-04-27,600050.SH,2.99,3.06,2.97,3.04,3.028858367901481,117052879.0,404684860.0
2022-04-28,600050.SH,3.04,3.07,3.0,3.06,3.033124710195271,90235267.0,312155201.0
2022-04-29,600050.SH,3.05,3.11,3.04,3.09,3.08175131933813,77378675.0,271645843.0
2022-05-05,600050.SH,3.09,3.11,3.08,3.1,3.1028514630416484,67435852.0,238267521.0
2022-05-06,600050.SH,3.07,3.08,3.04,3.04,3.0619233070643626,54386401.0,189534007.0
2022-05-09,600050.SH,3.03,3.07,3.03,3.05,3.0489482687844696,39131070.0,136129166.0
2022-05-10,600050.SH,3.04,3.08,3.02,3.07,3.0505109509407644,67093766.0,233337439.0
2022-05-11,600050.SH,3.06,3.1,3.05,3.06,3.0733278040812495,68393940.0,239734484.0
2022-05-12,600050.SH,3.05,3.07,3.04,3.06,3.054761716492839,50786659.0,176942021.0
2022-05-13,600050.SH,3.05,3.08,3.05,3.08,3.0691498018278502,46230472.0,161697317.0
2022-05-16,600050.SH,3.08,3.09,3.05,3.06,3.0656018851635136,41196821.0,144040115.0
2022-05-17,600050.SH,3.05,3.08,3.05,3.08,3.065310510247835,42828540.0,149611213.0
2022-05-18,600050.SH,3.08,3.08,3.05,3.06,3.0637198249900814,51132840.0,178670545.0
2022-05-19,600050.SH,3.04,3.08,3.04,3.08,3.0591908184887684,62377649.0,217466302.0
2022-05-20,600050.SH,3.08,3.11,3.07,3.11,3.093062256668252,74710398.0,263034421.0
2022-05-23,600050.SH,3.1,3.11,3.07,3.09,3.083488286939351,68087419.0,239162651.0
2022-05-24,600050.SH,3.08,3.09,3.04,3.04,3.051699328478151,76501792.0,266482836.0
2022-05-25,600050.SH,3.04,3.06,3.03,3.05,3.0410769861377944,59575155.0,206715004.0
2022-05-26,600050.SH,3.05,3.06,3.03,3.05,3.040842874950321,68045477.0,236087312.0
2022-05-27,600050.SH,3.05,3.07,3.04,3.06,3.055970113000546,65795339.0,229323326.0
2022-05-30,600050.SH,3.05,3.07,3.04,3.05,3.0519216142005794,58093318.0,202292118.0
2022-05-31,600050.SH,3.06,3.07,3.04,3.05,3.051807718686199,86090908.0,299773929.0
2022-06-01,600050.SH,3.05,3.06,3.04,3.04,3.0435324788016,73395532.0,254978437.0
2022-06-02,600050.SH,3.04,3.05,3.03,3.04,3.032108264622972,67941088.0,235143562.0
2022-06-06,600050.SH,3.04,3.05,3.03,3.04,3.0350703469350306,97381786.0,337366836.0
2022-06-07,600050.SH,3.04,3.07,3.04,3.05,3.0491509516830053,99737537.0,346990008.0
2022-06-08,600050.SH,3.05,3.06,3.04,3.05,3.0454421700229064,91652440.0,318473861.0
2022-06-09,600050.SH,3.04,3.06,3.04,3.05,3.0494902409421734,121011839.0,421050816.0
2022-06-10,600050.SH,3.04,3.11,3.04,3.07,3.07645201983078,239972062.0,841667385.0
2022-06-13,600050.SH,3.06,3.08,3.03,3.04,3.052913352542138,167363481.0,581537458.0
2022-06-14,600050.SH,3.03,3.04,2.99,3.04,3.0105276408263824,139929628.0,480848416.0
2022-06-15,600050.SH,3.04,3.17,3.03,3.13,3.1105542945438183,293475267.0,1041197631.0
2022-06-16,600050.SH,3.13,3.15,3.08,3.09,3.110820592119545,139668229.0,494944811.0
2022-06-17,600050.SH,3.08,3.1,3.04,3.1,3.077492352562454,117996399.0,413503079.0
2022-06-20,600050.SH,3.09,3.1,3.05,3.06,3.066804996282149,89888935.0,314410034.0
2022-06-21,600050.SH,3.06,3.08,3.05,3.06,3.065122990365089,63276015.0,221203007.0
2022-06-22,600050.SH,3.06,3.07,3.04,3.04,3.0528561829296743,73130293.0,254100883.0
2022-06-23,600050.SH,3.04,3.06,3.04,3.05,3.0435156245835606,66868390.0,232207267.0
2022-06-24,600050.SH,3.05,3.06,3.04,3.05,3.043872479503784,68099375.0,236509715.0
2022-06-27,600050.SH,3.05,3.06,3.04,3.05,3.050697943757703,66426252.0,231216255.0
2022-06-28,600050.SH,3.05,3.07,3.04,3.06,3.051880129116879,74281867.0,258555799.0
2022-06-29,600050.SH,3.07,3.08,3.06,3.06,3.0691452278198,79509821.0,275128692.0
2022-06-30,600050.SH,3.07,3.08,3.06,3.07,3.0706678716361435,81760000.0,282951142.0
2022-07-01,600050.SH,3.08,3.08,3.06,3.08,3.0707196244552404,70192887.0,242835417.0
2022-07-04,600050.SH,3.07,3.08,3.06,3.07,3.0711005356323833,57999146.0,200748984.0
2022-07-05,600050.SH,3.08,3.08,3.04,3.05,3.0562835667316697,82253836.0,283536132.0
2022-07-06,600050.SH,3.05,3.05,3.02,3.04,3.0305213106519395,86743789.0,296603497.0
2022-07-07,600050.SH,3.03,3.04,3.02,3.03,3.031493541191939,47840679.0,163695771.0
2022-07-08,600050.SH,3.03,3.05,3.03,3.03,3.0375607821340878,45445671.0,155812026.0
2022-07-11,600050.SH,3.04,3.06,3.03,3.04,3.04565904364792,70336733.0,241704097.0
2022-07-12,600050.SH,3.04,3.06,3.04,3.05,3.0510080228427805,58836139.0,202463210.0
2022-07-13,600050.SH,3.05,3.06,3.04,3.05,3.052628620362401,51261780.0,176492501.0
2022-07-14,600050.SH,3.05,3.06,3.03,3.03,3.0366503681699863,54434662.0,186575150.0
2022-07-15,600050.SH,3.03,3.04,3.0,3.0,3.023237099758326,81084116.0,276187132.0
2022-07-18,600050.SH,3.0,3.02,3.0,3.02,3.0122161570661268,62226229.0,211644532.0
2022-07-19,600050.SH,3.02,3.05,3.02,3.04,3.0327751420087212,64664556.0,221272299.0
2022-07-20,600050.SH,3.04,3.06,3.03,3.05,3.0471221473873467,43124931.0,148209786.0
2022-07-21,600050.SH,3.05,3.06,3.03,3.03,3.040092775910988,41453032.0,142241596.0
2022-07-22,600050.SH,3.04,3.05,3.03,3.04,3.040668191634801,46106093.0,158178659.0
2022-07-25,600050.SH,3.05,3.05,3.03,3.04,3.038630753728472,35089633.0,120303231.0
2022-07-26,600050.SH,3.04,3.05,3.02,3.05,3.040751960305894,45222362.0,155093230.0
2022-07-27,600050.SH,3.05,3.05,3.03,3.03,3.040133439232273,38560166.0,132316809.0
2022-07-28,600050.SH,3.04,3.05,3.03,3.04,3.042706102631881,48142424.0,165275506.0
2022-07-29,600050.SH,3.05,3.06,3.03,3.05,3.0463271520512842,72148882.0,247893278.0
2022-08-01,600050.SH,3.04,3.05,3.02,3.02,3.0276496208221113,61039553.0,208672104.0
2022-08-02,600050.SH,3.02,3.03,2.93,2.96,2.959997929662842,124907770.0,417191660.0
2022-08-03,600050.SH,2.94,2.97,2.93,2.94,2.9540162264219942,78694921.0,261722008.0
2022-08-04,600050.SH,2.94,2.97,2.94,2.97,2.9535866131258546,61285518.0,204171881.0
2022-08-05,600050.SH,2.97,3.02,2.96,3.01,2.991092856139442,59879564.0,201716641.0
2022-08-08,600050.SH,3.01,3.05,3.0,3.05,3.033236493486213,69442799.0,237570271.0
2022-08-09,600050.SH,3.07,3.15,3.06,3.13,3.116607245349934,241598736.0,849194361.0
2022-08-10,600050.SH,3.13,3.2,3.12,3.17,3.1632750660631195,166536479.0,593273965.0
2022-08-11,600050.SH,3.18,3.2,3.17,3.18,3.180296513941753,107975078.0,387666674.0
2022-08-12,600050.SH,3.19,3.19,3.15,3.18,3.1727972553664134,87609041.0,313804073.0
2022-08-15,600050.SH,3.18,3.18,3.14,3.15,3.1561434597987676,82178499.0,292302641.0
2022-08-16,600050.SH,3.16,3.17,3.12,3.14,3.1389034224126346,61672856.0,218245666.0
2022-08-17,600050.SH,3.14,3.17,3.1,3.16,3.1400301166367375,79829646.0,282397555.0
2022-08-18,600050.SH,3.15,3.15,3.11,3.12,3.129678762838517,69226427.0,244432950.0
2022-08-19,600050.SH,3.12,3.2,3.11,3.18,3.1798052168795956,122736828.0,439370930.0
2022-08-22,600050.SH,3.17,3.23,3.17,3.18,3.1984959195034155,97193963.0,349978204.0
2022-08-23,600050.SH,3.18,3.18,3.14,3.15,3.1573605822003006,63416589.0,225654948.0
2022-08-24,600050.SH,3.14,3.17,3.1,3.1,3.127039297778743,66458500.0,234633611.0
2022-08-25,600050.SH,3.11,3.14,3.1,3.13,3.1188814827057523,54879573.0,193036735.0
2022-08-26,600050.SH,3.14,3.15,3.12,3.13,3.133200210584554,46981356.0,166013751.0
2022-08-29,600050.SH,3.1,3.13,3.1,3.12,3.11061031445075,47654929.0,167240518.0
2022-08-30,600050.SH,3.11,3.18,3.1,3.18,3.1631154425894845,79241315.0,282177657.0
2022-08-31,600050.SH,3.17,3.18,3.13,3.15,3.1488098834161056,77645355.0,275536869.0
2022-09-01,600050.SH,3.14,3.18,3.13,3.14,3.1555033492345324,68978782.0,245390520.0
2022-09-02,600050.SH,3.14,3.15,3.12,3.13,3.1305250012696715,55317560.0,195303740.0
2022-09-05,600050.SH,3.13,3.16,3.11,3.16,3.141817398845974,55856981.0,197706667.0
2022-09-06,600050.SH,3.17,3.19,3.15,3.18,3.1818346900050867,65566341.0,234862926.0
2022-09-07,600050.SH,3.18,3.18,3.14,3.15,3.1544783789480686,48120788.0,171071666.0
2022-09-08,600050.SH,3.16,3.18,3.14,3.18,3.1728823449110264,54116128.0,193302108.0
2022-09-09,600050.SH,3.17,3.23,3.16,3.19,3.200439928227084,102146176.0,368929693.0
