trade_date,trade_symbol,open,high,low,close,vwap,volume,amount,benchmark_open,benchmark_close
2021-08-18,688008.SH,58.18,58.43,55.51,55.67,56.47138133624219,10340665.0,597168433.0,4838.471,4894.238
2021-08-19,688008.SH,55.73,56.7,55.15,56.02,56.15835716518755,4999532.0,287130591.0,4886.564,4862.139
2021-08-20,688008.SH,56.31,57.87,55.73,57.69,57.05386059099958,5624689.0,328197315.0,4817.494,4769.268
2021-08-23,688008.SH,58.01,59.98,56.71,59.33,58.975961611720955,6238194.0,376274798.0,4777.735,4835.878
2021-08-24,688008.SH,59.25,59.62,57.84,58.78,58.77247539574043,7397395.0,444674456.0,4844.593,4888.39
2021-08-25,688008.SH,59.16,59.9,58.27,58.72,58.85013704331288,3487349.0,209879420.0,4890.521,4898.157
2021-08-26,688008.SH,59.14,59.15,56.54,56.62,57.734539170489896,5027954.0,296900343.0,4892.204,4801.609
2021-08-27,688008.SH,56.73,58.33,56.46,57.58,57.46854433610332,4379280.0,257396599.0,4794.974,4827.043
2021-08-30,688008.SH,56.62,62.34,54.8,61.97,60.2880250286074,16132626.0,994733769.0,4847.035,4813.27
2021-08-31,688008.SH,61.0,62.25,60.25,61.94,61.32591179452693,6770631.0,424667062.0,4803.085,4805.61
2021-09-01,688008.SH,62.09,62.15,59.43,60.69,60.369925000110165,5872649.0,362592894.0,4804.686,4869.459
2021-09-02,688008.SH,61.1,61.1,58.33,58.89,59.42345838958289,5546990.0,337121628.0,4865.822,4869.411
2021-09-03,688008.SH,59.02,60.09,58.23,58.86,59.0253539516592,3972758.0,239831898.0,4875.066,4843.062
2021-09-06,688008.SH,58.6,59.6,57.72,58.92,58.770332775499696,3563937.0,214217308.0,4841.062,4933.726
2021-09-07,688008.SH,58.73,59.43,57.01,57.36,57.66962431264652,6254538.0,368871646.0,4932.976,4992.829
2021-09-08,688008.SH,57.01,57.93,56.52,57.01,57.021238424783,4510802.0,263031598.0,4986.795,4972.132
2021-09-09,688008.SH,57.08,57.55,55.4,55.8,56.31628562299345,6327356.0,364443280.0,4952.492,4970.013
2021-09-10,688008.SH,55.8,56.97,55.27,56.86,56.22064727391151,5815318.0,334358350.0,4967.976,5013.522
2021-09-13,688008.SH,56.38,57.12,55.14,55.54,55.83091803649994,8124026.0,463861720.0,5006.775,4991.66
2021-09-14,688008.SH,55.62,56.03,55.34,55.86,55.64989657416579,3741402.0,212942343.0,4989.835,4917.162
2021-09-15,688008.SH,55.42,56.21,55.13,55.4,55.507757681217576,3516035.0,199606040.0,4903.847,4867.319
2021-09-16,688008.SH,55.54,56.17,53.86,54.08,54.695553920125235,5358596.0,299757471.0,4866.794,4807.698
2021-09-17,688008.SH,54.93,55.48,53.94,55.0,54.706498834374315,4592574.0,256953727.0,4797.113,4855.94
2021-09-22,688008.SH,54.76,55.84,53.78,53.86,54.62770802583432,5119302.0,285990306.0,4770.732,4821.768
2021-09-23,688008.SH,53.95,55.3,53.47,54.72,54.63924910647483,3332162.0,186192613.0,4848.222,4853.196
2021-09-24,688008.SH,54.92,57.1,54.8,55.4,56.123727204880254,5151886.0,295719222.0,4845.638,4849.428
2021-09-27,688008.SH,56.07,56.82,55.51,56.47,56.247920231815094,4590636.0,264066633.0,4870.848,4877.37
2021-09-28,688008.SH,56.56,58.18,55.54,57.99,57.50208505485477,6325679.0,372019374.0,4869.085,4883.828
2021-09-29,688008.SH,57.58,59.53,56.81,58.94,58.374480176225056,6606158.0,394398355.0,4846.021,4833.928
2021-09-30,688008.SH,58.92,59.42,57.55,58.09,58.248266532413545,2929781.0,174532512.0,4843.953,4866.383
2021-10-08,688008.SH,58.89,59.62,58.04,58.58,58.659009312826825,2571856.0,154287707.0,4915.731,4929.941
2021-10-11,688008.SH,58.84,61.22,58.4,60.23,60.27671546135931,5444516.0,335642314.0,4941.292,4936.192
2021-10-12,688008.SH,59.94,60.51,57.2,57.89,58.576471286703175,4746137.0,284351149.0,4920.66,4883.837
2021-10-13,688008.SH,58.11,59.29,57.2,58.75,58.63076847936116,4098141.0,245716622.0,4880.144,4940.109
2021-10-14,688008.SH,59.16,59.19,57.3,57.99,58.07624004083624,3922275.0,232976087.0,4934.258,4913.612
2021-10-15,688008.SH,58.35,58.52,57.28,57.39,57.81032434775699,3334617.0,197142042.0,4896.558,4932.108
2021-10-18,688008.SH,57.35,57.72,55.79,57.4,56.7856334855235,3231475.0,187657309.0,4922.514,4874.775
2021-10-19,688008.SH,57.2,58.17,56.61,56.87,57.27973666912598,2638963.0,154587895.0,4869.391,4922.723
2021-10-20,688008.SH,57.06,57.98,54.27,54.66,55.19602556997846,6164657.0,347983703.0,4926.773,4910.185
2021-10-21,688008.SH,54.66,54.79,53.54,54.17,54.010877448506626,3458897.0,191060008.0,4914.738,4928.016
2021-10-22,688008.SH,54.35,55.42,54.19,55.2,54.935948943776765,3688480.0,207218694.0,4934.87,4959.725
2021-10-25,688008.SH,54.9,55.93,53.39,55.73,54.58341338884105,6051847.0,337858184.0,4940.896,4979.524
2021-10-26,688008.SH,55.42,57.15,55.4,56.49,56.45034717079064,7174029.0,414152739.0,4983.238,4963.098
2021-10-27,688008.SH,57.21,57.36,54.42,55.34,55.54879222329284,4713867.0,267811500.0,4949.227,4898.164
2021-10-28,688008.SH,55.32,58.34,55.06,57.01,57.14498214634838,8035404.0,469573232.0,4882.586,4864.138
2021-10-29,688008.SH,58.67,65.95,58.28,63.65,62.24974917209318,24330047.0,1549041790.0,4861.267,4908.77
2021-11-01,688008.SH,64.05,71.43,64.05,70.41,68.74598285263575,27672316.0,1945589888.0,4878.128,4890.685
2021-11-02,688008.SH,70.35,72.03,69.42,70.49,70.89289791453916,21282978.0,1543059386.0,4886.185,4839.846
2021-11-03,688008.SH,70.59,71.7,69.03,70.77,70.30907127192025,10337873.0,743381822.0,4835.809,4821.112
2021-11-04,688008.SH,70.68,71.72,69.04,71.06,70.74808117545925,10758646.0,778398948.0,4841.091,4868.742
2021-11-05,688008.SH,72.02,73.61,70.4,72.68,72.38418753524671,11286832.0,835535639.0,4858.9,4842.346
2021-11-08,688008.SH,72.68,73.73,71.66,73.29,72.85207567893232,11809142.0,879806549.0,4841.153,4848.18
2021-11-09,688008.SH,73.6,77.83,72.65,74.31,75.07636081943976,12529332.0,962049595.0,4858.253,4846.744
2021-11-10,688008.SH,73.73,76.04,73.32,74.9,74.9550297744148,8197594.0,628397051.0,4832.801,4821.193
2021-11-11,688008.SH,74.92,77.44,74.92,76.95,76.49379674967776,10077244.0,788377280.0,4814.766,4898.653
2021-11-12,688008.SH,77.12,77.12,73.92,75.49,75.04886475774785,9978137.0,765810761.0,4902.929,4888.375
2021-11-15,688008.SH,74.8,77.07,73.83,74.54,75.30352974853035,7985209.0,614947659.0,4894.412,4882.378
2021-11-16,688008.SH,74.39,75.03,71.87,72.96,73.31749724204502,9323949.0,699162200.0,4880.896,4883.321
2021-11-17,688008.SH,73.81,73.81,71.28,72.85,72.39069782233447,7050970.0,522055454.0,4883.248,4885.754
2021-11-18,688008.SH,72.89,74.45,72.0,72.95,73.03807156823287,4765792.0,356005023.0,4871.422,4837.619
2021-11-19,688008.SH,72.85,73.89,71.55,73.2,72.67148724400076,5791857.0,430447927.0,4832.06,4890.058
2021-11-22,688008.SH,73.49,82.8,72.37,82.13,78.89770897942391,18071189.0,1458238579.0,4895.388,4912.399
2021-11-23,688008.SH,80.87,83.3,80.49,82.21,82.18495390382606,10671208.0,896961817.0,4905.759,4913.346
2021-11-24,688008.SH,81.55,84.27,80.65,81.94,82.66114550782912,6591639.0,557240782.0,4914.027,4916.658
2021-11-25,688008.SH,81.33,82.14,77.93,78.22,79.5975068636218,6283563.0,511537662.0,4917.606,4896.442
2021-11-26,688008.SH,78.2,78.71,74.54,75.69,76.04373164784492,8724679.0,678533728.0,4886.952,4860.127
2021-11-29,688008.SH,75.25,80.03,73.53,79.35,78.16044994180321,8699273.0,695363041.0,4820.005,4851.423
2021-11-30,688008.SH,79.57,80.86,78.25,80.48,79.40802282141314,5147603.0,418055616.0,4857.183,4832.026
2021-12-01,688008.SH,79.69,80.17,76.07,76.54,77.06714562405725,6224199.0,490585946.0,4831.889,4843.851
2021-12-02,688008.SH,77.04,77.72,74.69,75.24,75.64361978436071,3986235.0,308386273.0,4839.914,4856.163
2021-12-03,688008.SH,76.04,77.29,73.82,75.46,75.14933118187267,5713143.0,439068129.0,4856.98,4901.018
2021-12-06,688008.SH,75.41,75.41,71.62,72.13,73.03606738412005,7683581.0,573937902.0,4909.429,4892.621
2021-12-07,688008.SH,72.77,73.61,70.94,71.67,71.86736179465107,5443361.0,400097106.0,4930.826,4922.102
2021-12-08,688008.SH,72.41,73.95,71.67,73.58,73.23768763632494,5614038.0,420490988.0,4934.406,4995.93
2021-12-09,688008.SH,73.36,75.77,73.36,74.55,74.87196875297604,7757533.0,593988620.0,5000.687,5078.69
2021-12-10,688008.SH,79.2,80.18,71.18,73.33,73.77395241034986,15963146.0,1204484222.0,5046.268,5055.117
2021-12-13,688008.SH,72.86,72.86,69.76,71.67,71.08355047654732,9550247.0,694304989.0,5090.021,5083.801
2021-12-14,688008.SH,71.59,73.21,70.69,71.38,71.90612299142282,4923210.0,362043330.0,5066.35,5049.695
2021-12-15,688008.SH,71.51,75.77,71.51,74.85,74.34672475971226,8721430.0,663136497.0,5036.284,5005.899
2021-12-16,688008.SH,74.96,79.64,74.96,79.21,78.31921986150239,8711543.0,697785686.0,5006.611,5034.732
2021-12-17,688008.SH,79.25,81.11,78.09,79.2,79.26867578985322,8255254.0,669255395.0,5021.339,4954.76
2021-12-20,688008.SH,78.9,81.43,77.74,79.89,79.95831476554258,7887785.0,644983095.0,4934.966,4880.418
2021-12-21,688008.SH,80.01,84.74,79.3,82.52,83.3993265934256,10374106.0,884799753.0,4876.514,4913.485
2021-12-22,688008.SH,83.32,83.68,80.18,81.23,81.10287576078491,6734957.0,558664552.0,4924.577,4914.454
2021-12-23,688008.SH,80.08,81.4,79.08,79.3,80.12261551422644,4427304.0,362778991.0,4924.291,4948.739
2021-12-24,688008.SH,79.42,82.09,79.42,80.02,80.71259070848693,4094753.0,338015076.0,4953.062,4921.345
2021-12-27,688008.SH,79.97,81.74,78.89,80.2,80.12911724980053,2812294.0,230460487.0,4918.146,4919.324
2021-12-28,688008.SH,80.16,81.04,77.74,78.08,78.71968817086291,2997041.0,241274356.0,4923.692,4955.964
2021-12-29,688008.SH,78.26,78.57,75.26,76.85,76.39802808568903,4541378.0,354852995.0,4958.646,4883.48
2021-12-30,688008.SH,76.9,82.62,76.9,82.27,81.38902654501543,6890654.0,573571162.0,4882.156,4921.511
2021-12-31,688008.SH,82.27,82.89,80.32,82.01,81.84644720098943,3696585.0,309414285.0,4937.463,4940.373
2022-01-04,688008.SH,82.23,83.96,81.15,82.62,82.33235171533133,5789773.0,487532504.0,4957.984,4917.765
2022-01-05,688008.SH,82.95,83.11,77.25,79.49,79.2095716684303,7856960.0,636517364.0,4907.935,4868.12
2022-01-06,688008.SH,79.49,79.88,74.97,75.26,76.5811266953542,5975656.0,468020216.0,4842.156,4818.232
2022-01-07,688008.SH,75.39,77.23,73.22,73.8,74.81912574961852,4167234.0,318886436.0,4824.318,4822.369
2022-01-10,688008.SH,74.29,77.85,70.72,76.95,75.59780898273638,5323279.0,411580268.0,4812.23,4844.045
2022-01-11,688008.SH,77.05,77.05,74.68,75.71,75.90544736063447,3617609.0,280834580.0,4840.009,4797.774
2022-01-12,688008.SH,75.18,77.73,74.38,75.83,75.53425347128304,2357577.0,182117036.0,4818.89,4845.579
2022-01-13,688008.SH,76.27,76.27,71.38,72.53,73.0078745828636,4583689.0,342258309.0,4853.031,4765.919
2022-01-14,688008.SH,71.87,75.73,71.38,73.82,73.76667263129514,4284071.0,323213703.0,4743.912,4726.732
2022-01-17,688008.SH,74.02,77.22,74.02,76.84,76.20983524872268,4201462.0,327484987.0,4728.76,4767.276
2022-01-18,688008.SH,76.95,82.6,75.29,80.12,80.55833116621571,6199013.0,510726070.0,4766.781,4813.347
2022-01-19,688008.SH,80.12,80.83,77.23,77.86,78.660794804038,3103167.0,249646680.0,4815.811,4780.378
2022-01-20,688008.SH,78.2,79.18,77.04,77.35,77.93204317069623,2157915.0,171997234.0,4778.262,4823.509
2022-01-21,688008.SH,77.43,77.64,74.2,75.49,75.22202299493682,3485492.0,268124793.0,4808.773,4779.314
2022-01-24,688008.SH,75.1,77.05,74.03,74.45,74.82201356395557,3262091.0,249616698.0,4753.941,4786.738
2022-01-25,688008.SH,74.23,75.78,72.94,73.21,74.16283439314576,2932067.0,222380978.0,4761.95,4678.451
2022-01-26,688008.SH,72.85,74.74,72.18,74.21,73.24534906774309,2906067.0,217703304.0,4697.099,4712.311
2022-01-27,688008.SH,74.31,75.24,71.58,71.87,72.70716549543113,3929791.0,292204138.0,4708.099,4619.877
2022-01-28,688008.SH,71.87,73.46,69.49,69.67,71.3940342516561,3687877.0,269263452.0,4641.814,4563.772
2022-02-07,688008.SH,70.4,74.09,69.42,70.36,70.78810271227218,3446663.0,249530949.0,4638.575,4634.09
2022-02-08,688008.SH,70.24,70.79,66.24,67.31,67.65902431826068,7070238.0,489238961.0,4626.437,4608.773
2022-02-09,688008.SH,67.27,68.21,65.14,66.66,65.99297372220308,8143131.0,549562518.0,4608.149,4652.061
2022-02-10,688008.SH,70.4,75.17,70.0,72.87,72.88057594477024,12213970.0,910439301.0,4657.211,4639.863
2022-02-11,688008.SH,72.83,72.97,68.79,69.89,70.86593815097069,6606960.0,478860177.0,4617.874,4601.395
2022-02-14,688008.SH,69.86,72.32,68.34,69.48,70.40777412319606,4932125.0,355156758.0,4579.42,4551.688
2022-02-15,688008.SH,70.26,75.53,70.26,74.61,73.84730796432143,7478184.0,564752696.0,4553.811,4600.103
2022-02-16,688008.SH,75.78,76.05,72.6,72.82,73.69185887350004,3619813.0,272794950.0,4619.846,4617.989
2022-02-17,688008.SH,73.26,73.63,72.16,72.94,72.9711656653868,3352244.0,250184255.0,4616.896,4629.165
2022-02-18,688008.SH,72.7,74.07,71.62,72.66,72.81415725987361,3938231.0,293270839.0,4604.567,4651.236
2022-02-21,688008.SH,72.75,75.27,72.67,73.05,73.70552514721106,4541695.0,342354883.0,4646.052,4634.314
2022-02-22,688008.SH,72.45,73.17,70.41,73.07,72.16372948612351,3930293.0,290067968.0,4601.918,4574.153
2022-02-23,688008.SH,72.36,78.18,72.36,77.31,75.93677116697135,8998384.0,698864073.0,4582.006,4623.047
2022-02-24,688008.SH,77.34,78.47,76.07,77.37,77.40925396495919,9820249.0,777470556.0,4592.069,4529.319
2022-02-25,688008.SH,79.01,79.99,74.89,75.42,76.92262944888138,6385710.0,502342724.0,4564.632,4573.425
2022-02-28,688008.SH,75.39,76.15,74.42,75.58,75.33608296940281,6431817.0,495574922.0,4563.743,4581.646
2022-03-01,688008.SH,75.17,75.63,72.66,73.99,73.51777585712004,4641893.0,349010258.0,4597.855,4619.686
2022-03-02,688008.SH,73.33,75.56,72.83,75.19,74.42765800897128,5572590.0,424187337.0,4594.017,4578.601
2022-03-03,688008.SH,75.68,77.78,74.8,75.34,76.01139871343,7793745.0,605859530.0,4595.025,4551.628
2022-03-04,688008.SH,74.29,77.53,73.83,75.12,76.01034329475307,5900729.0,458726276.0,4513.364,4496.43
2022-03-07,688008.SH,75.19,75.58,70.6,71.06,72.28393263920462,6334913.0,468287305.0,4462.517,4352.778
2022-03-08,688008.SH,71.37,74.39,70.84,71.48,72.60192162836458,6685470.0,496378421.0,4361.642,4265.391
2022-03-09,688008.SH,71.57,74.59,70.01,71.84,72.0829517949137,7171184.0,528648671.0,4280.979,4226.346
2022-03-10,688008.SH,73.33,75.24,71.19,72.14,73.02862202059016,5805443.0,433601708.0,4326.204,4292.837
2022-03-11,688008.SH,72.36,75.93,71.38,75.17,74.69474389265052,11549548.0,882315391.0,4231.196,4306.522
2022-03-14,688008.SH,74.02,74.81,71.54,73.19,73.21631802336715,6752777.0,505627109.0,4248.153,4174.758
2022-03-15,688008.SH,72.11,74.81,69.91,72.55,73.18684805688885,8052700.0,602755320.0,4125.487,3983.812
2022-03-16,688008.SH,73.93,73.93,68.84,73.02,71.04464659479399,8447379.0,613784361.0,4053.099,4156.081
2022-03-17,688008.SH,74.31,75.78,73.33,74.77,74.92844830331178,7811669.0,598624216.0,4237.672,4237.696
2022-03-18,688008.SH,74.96,75.08,72.26,72.85,73.1031000243297,4725132.0,353245352.0,4218.474,4265.902
2022-03-21,688008.SH,72.75,74.83,72.46,74.12,73.70462060182561,7552240.0,569251643.0,4280.14,4258.746
2022-03-22,688008.SH,74.07,75.47,72.34,73.11,73.78486310060626,5016943.0,378579453.0,4252.566,4255.295
2022-03-23,688008.SH,73.26,73.26,71.17,71.82,71.64204525555701,4858159.0,355947625.0,4269.609,4276.517
2022-03-24,688008.SH,71.0,71.57,70.02,70.51,70.71836651252192,3178167.0,229854873.0,4249.533,4251.306
2022-03-25,688008.SH,71.36,71.95,69.14,69.49,69.88356916138368,4725018.0,337708933.0,4249.073,4174.574
2022-03-28,688008.SH,68.34,69.63,67.18,68.69,68.68236064205978,2852319.0,200353125.0,4128.838,4148.466
2022-03-29,688008.SH,68.62,68.94,66.27,66.39,67.23325935330706,3265676.0,224555846.0,4155.418,4134.144
2022-03-30,688008.SH,66.48,69.58,66.42,67.91,68.10191681562574,5231364.0,364344984.0,4162.167,4254.099
2022-03-31,688008.SH,68.45,68.45,65.19,65.81,65.92526951769769,4944224.0,333329097.0,4234.716,4222.597
2022-04-01,688008.SH,65.9,65.9,63.05,63.72,64.1441546637344,8503603.0,557868727.0,4198.819,4276.158
2022-04-06,688008.SH,64.37,64.39,59.33,60.33,60.80612381912942,10510333.0,653605404.0,4258.833,4263.841
2022-04-07,688008.SH,60.6,60.6,56.89,57.32,57.73232212588201,12833850.0,757731981.0,4240.024,4209.1
2022-04-08,688008.SH,57.48,60.18,57.06,59.41,59.00036990472042,8071739.0,487057301.0,4213.211,4230.767
2022-04-11,688008.SH,59.23,59.39,57.51,57.89,58.351470496929174,4358776.0,260096503.0,4203.79,4100.07
2022-04-12,688008.SH,57.29,58.22,55.51,56.92,56.423888427919806,7652997.0,441598168.0,4102.971,4179.973
2022-04-13,688008.SH,57.8,57.8,54.3,54.56,55.59209073422779,4620988.0,262728802.0,4154.412,4139.737
2022-04-14,688008.SH,54.56,56.22,53.39,55.45,54.79887050255608,5888062.0,329990987.0,4172.644,4191.568
2022-04-15,688008.SH,55.44,59.72,54.48,59.25,57.87340807213528,6201314.0,367068443.0,4162.372,4188.747
2022-04-18,688008.SH,59.32,61.92,58.67,61.25,60.92253648540919,4266740.0,265839684.0,4152.931,4166.384
2022-04-19,688008.SH,60.92,61.89,58.47,58.79,59.326787081615954,4521856.0,274381800.0,4161.933,4134.902
2022-04-20,688008.SH,58.81,59.91,57.69,58.5,58.53361196443769,3924007.0,234908231.0,4130.543,4070.789
2022-04-21,688008.SH,58.02,59.8,57.31,57.89,58.48333335701077,3165255.0,189335623.0,4048.734,3995.83
2022-04-22,688008.SH,57.59,58.46,56.1,56.36,56.94483293731775,3625775.0,211158302.0,3967.202,4013.25
2022-04-25,688008.SH,55.6,57.2,53.59,53.69,55.43001144621229,4058332.0,230065014.0,3933.446,3814.913
2022-04-26,688008.SH,54.36,54.36,50.84,50.94,52.32224779946667,5160413.0,276152918.0,3822.489,3784.12
2022-04-27,688008.SH,50.84,56.06,50.02,55.54,53.542138079782326,6608679.0,361870206.0,3758.084,3895.536
2022-04-28,688008.SH,55.05,56.81,53.58,56.36,55.80650105957675,5223070.0,298101134.0,3883.42,3921.107
2022-04-29,688008.SH,55.4,57.19,53.19,56.76,55.3828633361625,10869699.0,615676760.0,3939.624,4016.241
2022-05-05,688008.SH,57.48,60.88,56.71,59.65,59.56826328153892,10213469.0,622167900.0,3995.353,4010.21
2022-05-06,688008.SH,58.67,59.55,57.84,58.08,58.682428551288986,4139364.0,248428567.0,3928.855,3908.815
2022-05-09,688008.SH,58.08,60.72,57.58,58.14,59.24266214314549,4124125.0,249871235.0,3883.951,3877.436
2022-05-10,688008.SH,57.63,60.84,57.09,60.1,59.80246141058512,5976379.0,365549279.0,3820.628,3919.868
2022-05-11,688008.SH,59.7,63.36,59.7,61.37,61.957175926510914,6820725.0,432164377.0,3917.932,3976.423
2022-05-12,688008.SH,61.48,64.94,60.97,63.75,63.56231022539548,6068868.0,394525221.0,3949.949,3958.74
2022-05-13,688008.SH,63.75,64.73,62.29,63.9,63.48055096823267,4492203.0,291638459.0,3983.82,3988.6
2022-05-16,688008.SH,64.14,64.76,61.82,62.66,62.65566792484667,5765058.0,369399376.0,4014.996,3956.538
2022-05-17,688008.SH,62.77,64.0,61.4,61.74,62.43655488577917,6227048.0,397611647.0,3961.761,4005.893
2022-05-18,688008.SH,61.8,62.86,61.6,62.2,62.31974590192516,4513971.0,287686478.0,4015.013,3991.907
2022-05-19,688008.SH,61.39,64.14,60.92,63.65,63.32350565914973,4329734.0,280419846.0,3938.296,3999.598
2022-05-20,688008.SH,63.39,64.02,61.97,63.05,62.7555135607189,5083203.0,326234044.0,4020.816,4077.6
2022-05-23,688008.SH,62.9,63.85,62.38,63.05,63.02263725040507,3560902.0,229507315.0,4080.969,4053.982
2022-05-24,688008.SH,63.02,63.7,60.65,60.65,62.108701110097584,2973688.0,188894287.0,4052.868,3959.154
2022-05-25,688008.SH,60.64,61.6,59.84,60.23,60.50886775618769,3362062.0,208061916.0,3959.767,3983.178
2022-05-26,688008.SH,60.51,60.76,59.17,59.64,59.69018847678565,4449052.0,271576027.0,3987.682,3993.045
2022-05-27,688008.SH,60.23,60.48,58.55,58.67,59.19583275744086,6280397.0,380201122.0,4022.71,4001.299
2022-05-30,688008.SH,59.16,61.56,57.89,61.02,60.000010079677025,7374665.0,452559410.0,4020.858,4029.018
2022-05-31,688008.SH,61.25,63.07,59.77,62.83,61.950320024844686,7304096.0,462789704.0,4031.762,4091.518
2022-06-01,688008.SH,62.48,63.12,61.51,62.26,62.14558956107669,4519325.0,287216655.0,4086.618,4083.177
2022-06-02,688008.SH,62.45,66.35,61.77,65.94,64.66544948916298,9251893.0,611887415.0,4064.0,4089.568
2022-06-06,688008.SH,66.49,71.23,66.49,69.5,69.13777309488694,11466052.0,810759243.0,4090.529,4166.085
2022-06-07,688008.SH,69.13,69.18,66.54,66.86,67.60760140700926,7864545.0,543790798.0,4165.69,4179.129
2022-06-08,688008.SH,66.65,68.01,66.0,67.72,67.1390430117581,7296816.0,501041939.0,4187.148,4219.812
2022-06-09,688008.SH,67.52,68.11,66.47,67.15,67.15013115118569,6800088.0,467030956.0,4211.723,4175.675
2022-06-10,688008.SH,65.89,67.94,65.89,67.38,67.06524489479963,8305162.0,569635263.0,4145.651,4238.994
2022-06-13,688008.SH,66.29,67.07,61.43,61.53,63.26564360424229,13386716.0,866189265.0,4194.457,4189.353
2022-06-14,688008.SH,60.62,61.48,57.29,58.57,58.410573709416866,11681044.0,697789982.0,4143.223,4222.311
2022-06-15,688008.SH,58.91,59.64,57.89,58.11,58.71337834629612,8919364.0,535581803.0,4228.293,4278.218
2022-06-16,688008.SH,58.1,60.18,58.0,58.81,59.281746891895125,6878190.0,417041826.0,4282.083,4250.061
2022-06-17,688008.SH,58.18,58.94,56.52,57.92,57.48094259533429,9860753.0,579722903.0,4219.234,4309.044
2022-06-20,688008.SH,57.97,58.83,56.91,57.11,57.65410685651157,9382859.0,553274284.0,4322.832,4330.433
2022-06-21,688008.SH,56.91,57.34,55.55,56.03,56.015008506803056,9007829.0,516010500.0,4327.916,4325.566
2022-06-22,688008.SH,56.55,56.55,54.37,54.48,55.152112367544014,7513091.0,423794005.0,4331.902,4270.623
2022-06-23,688008.SH,54.71,55.73,54.1,55.49,55.02195404547248,6742474.0,379407954.0,4277.956,4343.878
2022-06-24,688008.SH,55.56,56.81,55.24,55.62,55.802380512083545,7535936.0,430049583.0,4354.553,4394.772
2022-06-27,688008.SH,56.03,58.54,55.82,56.96,57.25055642191574,9719372.0,569041402.0,4414.332,4444.264
2022-06-28,688008.SH,56.96,58.01,55.8,57.6,57.03208743345014,9121088.0,532025505.0,4442.581,4490.517
2022-06-29,688008.SH,57.6,59.63,56.92,57.67,58.22244533529907,12739480.0,758572265.0,4472.735,4421.357
2022-06-30,688008.SH,57.74,60.44,57.41,59.23,59.120094471435856,8753091.0,529278313.0,4418.066,4485.011
2022-07-01,688008.SH,59.3,59.63,57.98,58.9,58.669498194956226,6786265.0,407204770.0,4489.52,4466.718
2022-07-04,688008.SH,57.72,58.51,55.08,55.22,55.80341150878529,14659904.0,836591142.0,4447.216,4496.03
2022-07-05,688008.SH,55.27,56.7,54.18,54.76,55.28719803889876,8366378.0,473027784.0,4505.457,4489.538
2022-07-06,688008.SH,54.75,56.89,54.75,55.51,55.96362770986842,9065697.0,518865417.0,4475.482,4423.97
2022-07-07,688008.SH,55.47,55.98,53.79,54.18,54.35984691400815,8520798.0,473704646.0,4425.281,4443.474
