trade_date,trade_symbol,open,high,low,close,volume,amount
2022-01-18,000333.SZ,58.13,58.83,57.5,58.52,21307718.0,1554810615.0
2022-01-19,000333.SZ,58.84,60.83,58.65,60.07,40401059.0,3035602736.0
2022-01-20,000333.SZ,60.03,62.92,59.97,62.77,50662197.0,3941616641.0
2022-01-21,000333.SZ,62.37,62.93,61.18,61.81,30226221.0,2345227569.0
2022-01-24,000333.SZ,61.32,63.1,61.08,61.54,16913071.0,1307756735.0
2022-01-25,000333.SZ,61.32,62.92,60.06,60.56,25185151.0,1938021219.0
2022-01-26,000333.SZ,61.06,61.9,60.31,61.09,17996504.0,1376378669.0
2022-01-27,000333.SZ,60.48,61.29,59.49,59.74,25896559.0,1951701430.0
2022-01-28,000333.SZ,59.75,60.68,58.31,58.44,26921924.0,1996946182.0
2022-02-07,000333.SZ,59.48,60.39,58.59,59.64,21295784.0,1582887132.0
2022-02-08,000333.SZ,59.4,59.8,58.28,59.32,25222789.0,1858705328.0
2022-02-09,000333.SZ,59.56,61.53,59.0,61.15,30821130.0,2329350902.0
2022-02-10,000333.SZ,60.76,61.17,58.68,58.8,40093808.0,2986309640.0
2022-02-11,000333.SZ,58.4,59.56,57.87,59.19,26315615.0,1943208566.0
2022-02-14,000333.SZ,58.68,58.71,57.17,58.28,19833640.0,1443390305.0
2022-02-15,000333.SZ,58.06,58.52,57.41,57.51,22662561.0,1639397266.0
2022-02-16,000333.SZ,57.63,58.68,57.33,58.52,18939258.0,1380576751.0
2022-02-17,000333.SZ,58.29,58.92,57.57,57.7,17712319.0,1288420222.0
2022-02-18,000333.SZ,57.32,58.4,56.94,58.28,15392511.0,1114787734.0
2022-02-21,000333.SZ,58.12,58.14,57.49,58.05,10709058.0,776053568.0
2022-02-22,000333.SZ,57.57,57.61,55.29,56.03,36301446.0,2550080184.0
2022-02-23,000333.SZ,55.93,56.4,55.65,56.27,19598560.0,1377756703.0
2022-02-24,000333.SZ,55.51,55.7,53.86,54.53,41899669.0,2867573789.0
2022-02-25,000333.SZ,54.89,55.05,54.14,54.39,22417097.0,1528873766.0
2022-02-28,000333.SZ,53.89,53.99,52.3,53.27,48362395.0,3207726548.0
2022-03-01,000333.SZ,53.18,54.6,52.44,54.56,40633496.0,2724504805.0
2022-03-02,000333.SZ,53.89,53.89,52.86,53.43,24786934.0,1658320778.0
2022-03-03,000333.SZ,53.69,53.69,52.66,53.23,26230556.0,1743964880.0
2022-03-04,000333.SZ,52.66,52.96,51.97,52.38,30520427.0,2001514125.0
2022-03-07,000333.SZ,51.56,51.56,49.53,49.91,47645242.0,2998946563.0
2022-03-08,000333.SZ,49.42,50.3,47.67,47.71,57768670.0,3513393050.0
2022-03-09,000333.SZ,47.33,47.91,45.2,47.52,56275807.0,3289964731.0
2022-03-10,000333.SZ,48.87,49.01,46.4,47.0,47362869.0,2809518529.0
2022-03-11,000333.SZ,46.55,47.64,45.77,47.41,35638996.0,2080976811.0
2022-03-14,000333.SZ,46.32,47.18,45.26,45.26,31918608.0,1851362819.0
2022-03-15,000333.SZ,44.87,45.69,43.34,43.43,49926766.0,2779415595.0
2022-03-16,000333.SZ,44.87,45.76,43.31,45.5,52945781.0,2962039193.0
2022-03-17,000333.SZ,47.46,47.65,46.0,46.87,52266437.0,3071637071.0
2022-03-18,000333.SZ,46.87,47.11,46.03,47.03,36839305.0,2148265063.0
2022-03-21,000333.SZ,47.13,47.55,46.31,46.67,30641715.0,1798629636.0
2022-03-22,000333.SZ,46.39,47.06,46.32,46.77,19403969.0,1134303593.0
2022-03-23,000333.SZ,46.89,46.99,46.25,46.31,24373729.0,1418165963.0
2022-03-24,000333.SZ,45.91,46.16,45.6,45.97,23678670.0,1361843503.0
2022-03-25,000333.SZ,45.98,46.24,44.75,44.78,25216369.0,1430819628.0
2022-03-28,000333.SZ,44.61,44.84,43.75,44.55,21585282.0,1198968556.0
2022-03-29,000333.SZ,44.8,44.9,43.48,43.63,25242958.0,1391082042.0
2022-03-30,000333.SZ,43.91,45.51,43.87,45.51,33900253.0,1899860141.0
2022-03-31,000333.SZ,45.43,45.67,44.89,45.51,25133597.0,1428403894.0
2022-04-01,000333.SZ,45.11,47.3,44.56,46.79,45775170.0,2655473470.0
2022-04-06,000333.SZ,46.35,47.25,46.23,46.64,30753172.0,1798592444.0
2022-04-07,000333.SZ,46.03,47.2,46.0,46.07,26942029.0,1567998978.0
2022-04-08,000333.SZ,46.07,46.24,45.38,45.77,22682729.0,1297780224.0
2022-04-11,000333.SZ,45.87,45.89,44.13,44.2,33812428.0,1894585191.0
2022-04-12,000333.SZ,44.5,45.91,44.14,45.86,29717487.0,1671057317.0
2022-04-13,000333.SZ,45.49,45.87,45.05,45.17,21198659.0,1206396766.0
2022-04-14,000333.SZ,45.53,47.17,45.53,46.88,42741664.0,2497101925.0
2022-04-15,000333.SZ,46.56,47.35,46.44,46.83,21242110.0,1246877157.0
2022-04-18,000333.SZ,46.71,46.71,45.93,45.96,15468205.0,893259008.0
2022-04-19,000333.SZ,46.03,46.43,45.56,45.75,16849454.0,971057234.0
2022-04-20,000333.SZ,46.11,47.02,45.51,45.96,21662822.0,1255101326.0
2022-04-21,000333.SZ,45.59,46.3,44.39,44.74,27999954.0,1586256608.0
2022-04-22,000333.SZ,44.39,45.93,43.66,45.49,24469829.0,1373768018.0
2022-04-25,000333.SZ,45.15,45.9,43.94,43.97,32560068.0,1837475015.0
2022-04-26,000333.SZ,43.97,44.29,41.13,41.35,63204589.0,3336916858.0
2022-04-27,000333.SZ,40.5,42.6,40.32,42.4,37571041.0,1983750319.0
2022-04-28,000333.SZ,42.72,42.88,41.57,42.54,25258916.0,1335819843.0
2022-04-29,000333.SZ,43.11,45.74,42.54,45.58,57524101.0,3198610308.0
2022-05-05,000333.SZ,46.35,47.41,46.19,46.87,46790722.0,2748594256.0
2022-05-06,000333.SZ,45.99,46.71,45.82,46.47,21216998.0,1232140906.0
2022-05-09,000333.SZ,45.71,45.93,44.53,45.0,21529684.0,1216418057.0
2022-05-10,000333.SZ,44.1,45.42,43.91,45.19,30057137.0,1689113756.0
2022-05-11,000333.SZ,45.09,45.91,44.71,45.25,35911506.0,2038556237.0
2022-05-12,000333.SZ,45.17,45.17,44.14,44.5,22579089.0,1261668407.0
2022-05-13,000333.SZ,45.13,45.65,44.87,45.52,24432011.0,1386786846.0
2022-05-16,000333.SZ,45.93,46.91,44.35,44.87,28664501.0,1624257211.0
2022-05-17,000333.SZ,44.71,45.91,44.47,45.82,22831367.0,1301041283.0
2022-05-18,000333.SZ,45.91,46.04,44.65,45.21,22269749.0,1258738707.0
2022-05-19,000333.SZ,44.54,44.86,44.18,44.57,20195890.0,1125169384.0
2022-05-20,000333.SZ,44.63,45.61,44.2,45.43,26608469.0,1502431004.0
2022-05-23,000333.SZ,44.99,45.11,43.19,43.36,55783104.0,3054327110.0
2022-05-24,000333.SZ,43.16,43.67,42.76,42.95,26346272.0,1425290686.0
2022-05-25,000333.SZ,42.72,42.95,42.32,42.64,22197439.0,1182899111.0
2022-05-26,000333.SZ,42.64,43.18,41.36,42.97,42382765.0,2242918334.0
2022-05-27,000333.SZ,43.46,43.75,42.32,42.41,35255705.0,1897823157.0
2022-05-30,000333.SZ,42.44,42.95,42.32,42.64,21638531.0,1152606788.0
2022-05-31,000333.SZ,42.71,43.5,42.4,43.5,35509917.0,1910341886.0
2022-06-01,000333.SZ,43.35,43.73,42.99,43.33,29205803.0,1584914303.0
2022-06-02,000333.SZ,43.46,43.48,42.9,43.3,27584641.0,1445923346.0
2022-06-06,000333.SZ,43.31,43.6,42.49,43.49,36520890.0,1916117643.0
2022-06-07,000333.SZ,43.25,43.77,42.92,43.66,29169548.0,1540591783.0
2022-06-08,000333.SZ,43.67,44.32,43.27,43.65,36297664.0,1921801465.0
2022-06-09,000333.SZ,43.54,43.78,42.99,43.15,28683558.0,1507868964.0
2022-06-10,000333.SZ,42.93,43.12,42.63,43.04,30034887.0,1563195289.0
2022-06-13,000333.SZ,42.67,42.71,41.73,42.06,40426293.0,2064281836.0
2022-06-14,000333.SZ,41.44,42.47,41.29,42.37,34842410.0,1764306398.0
2022-06-15,000333.SZ,42.11,45.31,42.11,44.85,91507776.0,4906858801.0
2022-06-16,000333.SZ,44.87,45.25,44.06,44.34,35938169.0,1942251730.0
2022-06-17,000333.SZ,43.68,45.64,43.26,45.11,53813436.0,2909185799.0
2022-06-20,000333.SZ,45.44,47.41,45.44,47.0,76530884.0,4349794665.0
2022-06-21,000333.SZ,47.04,48.1,46.67,47.19,53707727.0,3093973214.0
2022-06-22,000333.SZ,47.18,47.18,46.13,46.13,29721130.0,1674082885.0
2022-06-23,000333.SZ,46.1,46.52,45.55,46.12,30453200.0,1698132572.0
2022-06-24,000333.SZ,46.12,48.56,45.93,47.61,73201062.0,4236370540.0
2022-06-27,000333.SZ,48.03,49.49,48.03,48.68,58158368.0,3454900579.0
2022-06-28,000333.SZ,49.1,49.1,48.15,48.68,32252221.0,1902451600.0
2022-06-29,000333.SZ,49.0,49.95,48.78,48.82,42072308.0,2520771106.0
2022-06-30,000333.SZ,48.9,49.97,48.6,49.75,37053894.0,2223920748.0
2022-07-01,000333.SZ,49.58,49.58,47.91,48.43,33785737.0,1992141899.0
2022-07-04,000333.SZ,47.4,49.48,47.4,49.4,31375014.0,1867732492.0
2022-07-05,000333.SZ,49.22,50.65,48.52,49.05,28384693.0,1695670010.0
2022-07-06,000333.SZ,49.47,50.27,48.33,48.83,30764043.0,1828885012.0
2022-07-07,000333.SZ,48.62,49.26,48.19,48.36,19747189.0,1165987949.0
2022-07-08,000333.SZ,48.7,48.7,47.7,48.26,22725014.0,1326085879.0
2022-07-11,000333.SZ,47.99,48.77,47.55,48.52,27354736.0,1600533212.0
2022-07-12,000333.SZ,48.64,50.15,48.64,49.51,40810385.0,2451083764.0
2022-07-13,000333.SZ,49.49,49.63,47.8,48.03,38790065.0,2277523772.0
2022-07-14,000333.SZ,48.6,48.76,46.01,46.3,54519966.0,3101127519.0
2022-07-15,000333.SZ,45.97,46.61,45.43,45.47,30267863.0,1686983214.0
2022-07-18,000333.SZ,45.47,46.03,44.48,45.55,23549370.0,1297826117.0
2022-07-19,000333.SZ,45.39,45.85,45.11,45.33,19709717.0,1084831637.0
2022-07-20,000333.SZ,45.69,46.42,45.39,45.66,21705190.0,1207951154.0
2022-07-21,000333.SZ,45.72,46.05,45.14,45.22,16384697.0,902059284.0
2022-07-22,000333.SZ,45.02,45.69,44.73,45.38,18646088.0,1022770983.0
2022-07-25,000333.SZ,45.39,46.72,45.32,46.5,36027403.0,2023496096.0
2022-07-26,000333.SZ,46.54,47.66,46.44,47.28,26304234.0,1507831169.0
2022-07-27,000333.SZ,47.12,47.16,45.94,46.07,24440950.0,1372601235.0
2022-07-28,000333.SZ,46.13,46.25,45.73,45.93,14614702.0,815071057.0
2022-07-29,000333.SZ,46.09,46.3,45.13,45.29,23747370.0,1312270362.0
2022-08-01,000333.SZ,45.51,45.55,44.55,44.99,18646747.0,1017042234.0
2022-08-02,000333.SZ,44.55,44.57,43.58,44.15,26048594.0,1393045271.0
2022-08-03,000333.SZ,43.83,44.49,42.9,43.04,31878019.0,1682530016.0
2022-08-04,000333.SZ,43.17,43.47,42.92,43.25,13529107.0,709252637.0
2022-08-05,000333.SZ,43.45,43.63,42.9,43.63,19819083.0,1039336002.0
2022-08-08,000333.SZ,43.29,43.63,43.11,43.19,21808178.0,1144520138.0
2022-08-09,000333.SZ,43.21,43.71,43.04,43.38,16051580.0,846230165.0
2022-08-10,000333.SZ,43.35,43.35,42.65,42.7,16302356.0,847521283.0
2022-08-11,000333.SZ,43.08,43.64,42.74,43.59,22953884.0,1206195924.0
2022-08-12,000333.SZ,43.42,44.04,43.19,43.79,16987856.0,899862141.0
2022-08-15,000333.SZ,43.8,44.15,43.26,43.49,18323472.0,969855784.0
2022-08-16,000333.SZ,43.51,43.57,43.08,43.33,16335748.0,858701197.0
2022-08-17,000333.SZ,43.38,44.38,42.93,44.01,23843481.0,1266823797.0
2022-08-18,000333.SZ,43.74,43.87,43.17,43.35,14088456.0,742672220.0
2022-08-19,000333.SZ,43.4,43.5,43.04,43.34,13215250.0,695288655.0
2022-08-22,000333.SZ,43.21,44.11,43.07,43.69,23817591.0,1266026528.0
2022-08-23,000333.SZ,43.62,43.74,42.84,42.93,22034863.0,1151798157.0
2022-08-24,000333.SZ,42.92,42.98,42.27,42.33,21584197.0,1113905675.0
2022-08-25,000333.SZ,42.33,43.17,41.99,43.03,20989258.0,1083006134.0
2022-08-26,000333.SZ,43.23,43.38,42.75,43.03,16040627.0,837907694.0
2022-08-29,000333.SZ,42.51,43.55,42.43,43.07,16456070.0,857943932.0
2022-08-30,000333.SZ,43.24,43.83,42.9,43.08,20270847.0,1065091301.0
2022-08-31,000333.SZ,42.92,44.2,42.91,43.86,46283836.0,2459353194.0
2022-09-01,000333.SZ,43.85,45.72,43.85,45.4,64210545.0,3521209362.0
2022-09-02,000333.SZ,45.4,45.4,43.8,44.2,36746048.0,1976289178.0
2022-09-05,000333.SZ,43.74,44.48,43.56,44.32,19027545.0,1017336572.0
2022-09-06,000333.SZ,44.33,44.66,43.99,44.04,17796217.0,953823605.0
2022-09-07,000333.SZ,44.21,44.23,43.64,43.7,20995308.0,1116835915.0
2022-09-08,000333.SZ,43.7,44.28,43.7,43.96,15365677.0,822398889.0
2022-09-09,000333.SZ,43.96,45.83,43.87,45.67,52388062.0,2884912065.0
2022-09-13,000333.SZ,45.67,46.87,45.36,46.53,34602446.0,1947119369.0
2022-09-14,000333.SZ,45.72,46.34,45.64,46.07,18747266.0,1046314871.0
2022-09-15,000333.SZ,46.04,47.12,45.88,46.41,28969848.0,1636891139.0
2022-09-16,000333.SZ,46.12,46.21,45.22,45.41,25993997.0,1439024736.0
2022-09-19,000333.SZ,45.04,45.67,44.58,45.29,20360049.0,1115777266.0
2022-09-20,000333.SZ,45.18,45.39,43.91,44.09,35065981.0,1883992924.0
2022-09-21,000333.SZ,44.84,44.86,43.12,43.54,26775169.0,1414578653.0
2022-09-22,000333.SZ,43.45,43.45,42.25,42.42,40143184.0,2075058537.0
2022-09-23,000333.SZ,42.1,42.75,42.01,42.29,17517602.0,899511432.0
2022-09-26,000333.SZ,42.01,42.84,41.92,42.05,20553286.0,1055235704.0
2022-09-27,000333.SZ,42.14,42.74,41.44,42.57,24764967.0,1268264653.0
2022-09-28,000333.SZ,42.42,42.65,42.09,42.15,13557668.0,697308166.0
2022-09-29,000333.SZ,42.4,42.64,41.44,41.6,25319493.0,1286757816.0
2022-09-30,000333.SZ,41.3,41.66,40.62,40.62,35563830.0,1767860148.0
2022-10-10,000333.SZ,40.62,41.18,39.92,40.12,26014496.0,1282724398.0
2022-10-11,000333.SZ,40.11,40.24,39.54,39.85,22003690.0,1061344410.0
2022-10-12,000333.SZ,39.58,39.79,38.72,39.76,24097124.0,1147459231.0
2022-10-13,000333.SZ,39.53,39.54,38.73,38.77,27745374.0,1314811925.0
2022-10-14,000333.SZ,38.92,39.75,38.8,39.53,31338771.0,1498957703.0
2022-10-17,000333.SZ,39.3,39.42,38.96,39.27,23501711.0,1116822628.0
2022-10-18,000333.SZ,39.52,39.66,38.99,39.08,27008601.0,1286487097.0
2022-10-19,000333.SZ,39.01,39.01,37.21,37.25,55654921.0,2560635750.0
2022-10-20,000333.SZ,36.9,37.3,36.13,36.56,36647844.0,1635034406.0
2022-10-21,000333.SZ,36.57,36.89,36.06,36.25,27243190.0,1202555595.0
2022-10-24,000333.SZ,36.0,36.51,34.85,34.92,45916936.0,1972598643.0
2022-10-25,000333.SZ,35.26,35.38,34.58,34.61,41440111.0,1755695125.0
2022-10-26,000333.SZ,34.76,35.59,34.73,34.98,36281405.0,1546847301.0
2022-10-27,000333.SZ,35.17,35.42,34.85,35.08,22640281.0,965896179.0
2022-10-28,000333.SZ,34.77,34.91,33.46,33.58,40175030.0,1664548587.0
2022-10-31,000333.SZ,33.55,33.61,33.03,33.1,34553505.0,1396541436.0
2022-11-01,000333.SZ,33.43,34.27,33.02,34.27,48067142.0,1965965682.0
2022-11-02,000333.SZ,34.1,35.09,33.96,34.66,38019949.0,1594625960.0
2022-11-03,000333.SZ,34.43,34.49,33.94,34.25,28853488.0,1197662698.0
2022-11-04,000333.SZ,34.29,35.71,34.25,35.5,45749125.0,1955851185.0
2022-11-07,000333.SZ,35.42,35.64,35.02,35.47,33159614.0,1424760638.0
2022-11-08,000333.SZ,35.52,35.66,35.08,35.42,30558188.0,1312592117.0
2022-11-09,000333.SZ,35.74,36.12,35.38,35.45,22990425.0,995215200.0
2022-11-10,000333.SZ,35.22,35.41,35.03,35.4,22305399.0,954033824.0
2022-11-11,000333.SZ,36.68,38.06,36.01,37.59,82883508.0,3734773540.0
2022-11-14,000333.SZ,39.47,40.46,38.96,39.38,100020407.0,4791202404.0
2022-11-15,000333.SZ,39.95,40.84,39.29,40.42,51228792.0,2501777032.0
2022-11-16,000333.SZ,40.69,40.69,39.67,39.92,25992649.0,1264627973.0
2022-11-17,000333.SZ,39.86,40.45,39.28,39.51,19284595.0,927024366.0
2022-11-18,000333.SZ,39.84,39.99,39.28,39.52,16067621.0,772609930.0
2022-11-21,000333.SZ,39.1,39.1,38.09,38.17,34523382.0,1604372658.0
2022-11-22,000333.SZ,38.22,38.75,37.81,38.14,23569157.0,1092152104.0
2022-11-23,000333.SZ,38.08,38.34,37.91,38.12,14255219.0,659509322.0
2022-11-24,000333.SZ,38.51,38.88,37.71,37.82,21379992.0,987544043.0
2022-11-25,000333.SZ,37.82,38.79,37.75,38.46,24697464.0,1150838919.0
2022-11-28,000333.SZ,37.63,38.26,37.26,38.13,22655140.0,1036165230.0
2022-11-29,000333.SZ,39.54,40.18,38.65,39.89,38928672.0,1868785967.0
2022-11-30,000333.SZ,39.69,40.35,39.12,39.43,27287554.0,1310967680.0
2022-12-01,000333.SZ,40.21,40.64,39.76,39.8,27604487.0,1344223508.0
2022-12-02,000333.SZ,39.57,40.04,39.34,39.57,17015014.0,818020498.0
2022-12-05,000333.SZ,39.94,41.19,39.87,40.94,36106842.0,1785930108.0
2022-12-06,000333.SZ,40.93,41.73,40.38,41.19,32526956.0,1629245814.0
2022-12-07,000333.SZ,41.19,42.57,40.78,42.22,43656379.0,2229128245.0
2022-12-08,000333.SZ,42.3,43.23,41.88,42.63,39078018.0,2028801619.0
2022-12-09,000333.SZ,42.8,44.76,42.68,44.73,69940581.0,3745342826.0
2022-12-12,000333.SZ,44.24,45.28,43.91,44.84,46663287.0,2533376175.0
2022-12-13,000333.SZ,44.66,44.81,44.2,44.44,30619330.0,1650838607.0
2022-12-14,000333.SZ,44.03,45.36,44.03,45.22,26085029.0,1420701035.0
2022-12-15,000333.SZ,45.22,45.97,43.87,44.18,27804272.0,1498675160.0
2022-12-16,000333.SZ,43.89,44.61,43.47,44.48,19744959.0,1058833013.0
2022-12-19,000333.SZ,44.48,44.8,43.89,44.22,16076366.0,864239617.0
2022-12-20,000333.SZ,43.66,43.73,42.47,42.48,27245386.0,1417537681.0
2022-12-21,000333.SZ,42.25,43.24,42.25,42.57,13074160.0,679672974.0
2022-12-22,000333.SZ,42.79,43.89,42.65,43.0,22812320.0,1199123082.0
2022-12-23,000333.SZ,42.82,43.78,42.37,43.15,16343914.0,860296627.0
2022-12-26,000333.SZ,43.4,43.56,42.31,42.42,15387918.0,795665125.0
2022-12-27,000333.SZ,42.66,43.68,42.35,43.61,17339127.0,911438654.0
2022-12-28,000333.SZ,43.19,43.45,42.75,42.88,16322911.0,852152449.0
2022-12-29,000333.SZ,42.52,42.99,42.03,42.61,11995050.0,619844870.0
2022-12-30,000333.SZ,42.67,43.25,42.59,42.67,12773275.0,665300213.0
2023-01-03,000333.SZ,42.84,43.03,42.2,42.74,16362802.0,846525405.0
2023-01-04,000333.SZ,42.58,44.34,42.55,44.28,26134113.0,1390708575.0
2023-01-05,000333.SZ,44.48,45.3,44.44,45.23,29421668.0,1608128838.0
2023-01-06,000333.SZ,45.28,45.44,44.41,44.49,19500149.0,1058139217.0
2023-01-09,000333.SZ,44.57,44.85,43.99,44.57,20427678.0,1101325466.0
2023-01-10,000333.SZ,44.48,44.81,44.01,44.07,15434014.0,829875435.0
2023-01-11,000333.SZ,44.03,45.46,43.99,44.9,21461041.0,1171606255.0
2023-01-12,000333.SZ,44.73,45.31,44.49,45.12,14581825.0,797908670.0
2023-01-13,000333.SZ,45.2,46.13,44.9,46.09,26580330.0,1471250757.0
2023-01-16,000333.SZ,46.16,48.08,46.15,47.53,33018079.0,1899010907.0
2023-01-17,000333.SZ,47.52,47.93,47.08,47.78,18811356.0,1087194817.0
2023-01-18,000333.SZ,47.78,48.19,47.26,47.45,13035753.0,751785488.0
2023-01-19,000333.SZ,47.33,47.41,46.71,47.27,19467945.0,1110365667.0
2023-01-20,000333.SZ,47.33,47.65,46.92,47.02,10860828.0,621198692.0
2023-01-30,000333.SZ,47.32,47.84,45.79,45.84,25619569.0,1445902234.0
2023-01-31,000333.SZ,45.64,46.25,45.31,45.47,23259835.0,1290578245.0
2023-02-01,000333.SZ,45.55,46.12,44.85,45.72,26724709.0,1474820029.0
2023-02-02,000333.SZ,45.68,45.8,44.17,44.45,36767804.0,1990832647.0
2023-02-03,000333.SZ,44.24,44.44,43.54,43.92,20830020.0,1109569943.0
2023-02-06,000333.SZ,43.5,43.5,42.08,42.22,42185653.0,2172641979.0
2023-02-07,000333.SZ,42.31,42.59,42.09,42.42,20900869.0,1075310677.0
2023-02-08,000333.SZ,42.33,42.42,41.9,42.02,19101762.0,976761616.0
2023-02-09,000333.SZ,41.85,42.61,41.59,42.45,22738253.0,1167989709.0
2023-02-10,000333.SZ,42.3,42.63,42.25,42.52,13988866.0,720948239.0
2023-02-13,000333.SZ,42.42,43.31,42.04,43.2,30639111.0,1588991529.0
2023-02-14,000333.SZ,43.21,43.37,42.68,43.01,21437513.0,1116499050.0
2023-02-15,000333.SZ,43.0,43.01,42.16,42.3,17948800.0,924114015.0
2023-02-16,000333.SZ,42.09,42.63,41.85,42.24,21698675.0,1115558778.0
2023-02-17,000333.SZ,42.05,42.42,42.03,42.33,15806609.0,811189152.0
2023-02-20,000333.SZ,42.42,44.23,42.1,43.91,38313606.0,2019572889.0
2023-02-21,000333.SZ,43.91,44.32,43.44,44.1,25649338.0,1369820914.0
2023-02-22,000333.SZ,43.66,43.81,43.17,43.48,22911545.0,1208465938.0
2023-02-23,000333.SZ,43.49,44.38,43.49,43.96,24010720.0,1283774547.0
2023-02-24,000333.SZ,43.81,43.98,43.51,43.64,16927779.0,898514540.0
2023-02-27,000333.SZ,43.33,43.64,42.72,43.17,16947143.0,888727921.0
2023-02-28,000333.SZ,42.85,43.78,42.85,43.21,19404536.0,1019960547.0
2023-03-01,000333.SZ,43.26,45.3,43.26,44.99,43297470.0,2350199969.0
2023-03-02,000333.SZ,44.98,45.87,44.61,45.18,25548979.0,1408679946.0
2023-03-03,000333.SZ,45.51,46.0,45.03,45.47,19741500.0,1090871927.0
2023-03-06,000333.SZ,45.18,45.31,44.33,44.34,25935684.0,1403695330.0
2023-03-07,000333.SZ,44.35,44.79,43.41,43.54,19473791.0,1041648712.0
2023-03-08,000333.SZ,43.37,43.49,42.89,43.07,14494798.0,759112018.0
2023-03-09,000333.SZ,43.07,43.87,43.06,43.41,13013102.0,688042450.0
2023-03-10,000333.SZ,43.03,43.25,42.03,42.14,19213389.0,991798894.0
2023-03-13,000333.SZ,42.02,43.03,42.01,42.89,19483658.0,1009855801.0
2023-03-14,000333.SZ,42.61,42.76,41.77,42.14,16501073.0,844706515.0
2023-03-15,000333.SZ,42.42,42.53,41.52,41.57,20945617.0,1067097771.0
2023-03-16,000333.SZ,41.25,41.51,40.9,41.22,12181953.0,610120756.0
2023-03-17,000333.SZ,41.6,42.16,41.24,41.46,20123077.0,1018389815.0
2023-03-20,000333.SZ,41.34,42.12,41.27,41.55,16301524.0,826038623.0
2023-03-21,000333.SZ,41.64,42.95,41.64,42.92,23146646.0,1191368462.0
2023-03-22,000333.SZ,43.0,43.06,42.26,42.59,13554248.0,700825341.0
2023-03-23,000333.SZ,42.41,42.84,42.33,42.69,12379007.0,641022829.0
2023-03-24,000333.SZ,42.69,42.98,42.54,42.91,13277563.0,689957504.0
2023-03-27,000333.SZ,42.91,43.21,42.59,42.71,12768345.0,663222020.0
2023-03-28,000333.SZ,42.59,42.9,42.06,42.09,12867893.0,660858734.0
2023-03-29,000333.SZ,42.33,42.48,42.09,42.34,12803042.0,656903325.0
2023-03-30,000333.SZ,42.3,45.14,42.26,44.87,57157412.0,3061435505.0
2023-03-31,000333.SZ,44.57,44.99,43.96,44.33,27788750.0,1500198904.0
2023-04-03,000333.SZ,45.31,45.64,44.65,45.05,37391478.0,2056019795.0
2023-04-04,000333.SZ,44.9,45.08,44.28,45.0,17989125.0,975597257.0
2023-04-06,000333.SZ,44.83,45.31,44.28,44.5,15243479.0,827518348.0
2023-04-07,000333.SZ,44.41,45.53,44.41,45.04,15864067.0,869954356.0
2023-04-10,000333.SZ,44.81,45.36,44.49,45.11,15649255.0,853817627.0
2023-04-11,000333.SZ,44.82,46.44,44.81,46.0,32436552.0,1815026843.0
2023-04-12,000333.SZ,46.0,46.75,45.64,45.72,22302460.0,1251325789.0
2023-04-13,000333.SZ,45.35,45.55,44.6,44.6,18259494.0,994810155.0
2023-04-14,000333.SZ,44.63,45.02,44.34,44.43,14212447.0,771635252.0
2023-04-17,000333.SZ,44.41,45.79,44.39,45.65,26228048.0,1444699532.0
2023-04-18,000333.SZ,45.47,47.28,45.45,46.77,38706349.0,2197663192.0
2023-04-19,000333.SZ,46.77,47.16,46.17,46.2,19188658.0,1084909581.0
2023-04-20,000333.SZ,46.28,47.81,46.28,46.99,36794925.0,2114956905.0
2023-04-21,000333.SZ,47.28,48.27,46.75,46.83,39892402.0,2311553652.0
2023-04-24,000333.SZ,46.3,48.4,46.14,46.98,33992120.0,1960933654.0
2023-04-25,000333.SZ,46.95,47.81,45.84,47.49,42962096.0,2450369691.0
2023-04-26,000333.SZ,46.97,47.24,46.11,46.71,23934184.0,1357589707.0
2023-04-27,000333.SZ,46.27,47.57,46.27,47.17,15777059.0,898336283.0
2023-04-28,000333.SZ,47.16,47.24,46.3,46.77,15690551.0,891005835.0
2023-05-04,000333.SZ,47.14,48.15,46.01,46.61,26856562.0,1525949937.0
2023-05-05,000333.SZ,46.46,46.46,44.55,45.58,34212287.0,1879206731.0
2023-05-08,000333.SZ,45.58,46.12,44.87,45.32,20872170.0,1151128787.0
2023-05-09,000333.SZ,45.14,45.77,44.49,45.14,18139372.0,995439011.0
2023-05-10,000333.SZ,44.9,46.13,44.38,45.64,17462598.0,965082241.0
2023-05-11,000333.SZ,45.76,46.72,45.59,45.68,12622453.0,706491978.0
2023-05-12,000333.SZ,45.58,47.36,45.56,45.98,16559010.0,935578508.0
2023-05-15,000333.SZ,46.02,46.74,45.32,46.62,14066647.0,786956985.0
2023-05-16,000333.SZ,46.62,47.15,45.4,45.6,13612588.0,760273937.0
2023-05-17,000333.SZ,45.49,46.46,45.15,45.32,9076272.0,501402350.0
2023-05-18,000333.SZ,45.43,45.65,44.94,45.31,11069523.0,609452710.0
2023-05-19,000333.SZ,45.03,46.84,45.03,45.97,20384343.0,1140023139.0
2023-05-22,000333.SZ,45.97,46.91,45.97,46.72,15199783.0,860397294.0
2023-05-23,000333.SZ,46.7,46.91,46.03,46.09,15585136.0,878179042.0
2023-05-24,000333.SZ,45.98,46.04,44.07,44.15,26674242.0,1447402650.0
2023-05-25,000333.SZ,43.99,44.89,43.4,44.49,17143391.0,923732853.0
