Date,Open,High,Low,Close,Volume,Alpha2,Alpha5,Alpha9,Alpha11,Alpha14,Alpha15,Alpha20,Alpha29,Alpha31,Alpha46,Alpha60,Alpha80,Alpha168,Alpha191
2022-06-13,11.42,11.43,11.18,11.2,154775285.0,1.7150000000000047,-0.10998533626601535,-4.445841986940652e-11,349028575.30527115,-0.21000000000000085,-0.0095403295750216,-0.3558718861210047,-550801.7259786604,-1.6609350991439256,1.02265625,288997689.74931586,-9.533198887630094,-1.5327991170253537,-0.15163972741488685
2022-06-14,11.04,11.38,11.04,11.37,115142939.0,-1.7811764705882298,-0.5426488617097086,-1.1190484058786997e-10,286313225.2464466,-0.030000000000001137,-0.014285714285714346,-0.350569675723058,-403656.2278702985,-0.1244418417392694,1.0053686602169454,441916036.02382505,-12.446327980640929,-1.113658641516294,-0.886071995414035
2022-06-15,11.36,12.17,11.32,11.87,341354371.0,0.6470588235294048,-0.7000665968986374,3.0069462315301726e-10,355399364.4201151,0.46999999999999886,-0.0008795074758135568,4.12280701754385,14073381.962280666,3.925288194951108,0.9679250912664983,454818628.6477102,197.99043359510296,-2.947734513387957,-0.3083328602082869
2022-06-16,11.87,11.94,11.61,11.63,133254631.0,1.1729055258466923,-0.7000665968986374,2.360086888941596e-10,141368089.5972719,0.07000000000000028,0.0,2.017543859649127,2688470.6254386017,1.6090280305788245,0.9923688736027514,360615436.77961814,-18.39394840597044,-1.1238277057440123,0.7015873771428591
2022-06-17,11.53,11.7,11.44,11.64,105378794.0,-1.4172494172494186,-0.7000665968986374,2.4064959740706798e-11,136172880.10125116,0.11000000000000121,-0.008598452278590019,0.6920415224913501,729265.0103806235,1.5190057416963414,0.9940488974799541,402584821.31808096,-21.710378711172414,-0.871717177947244,0.7871534118447947
2022-06-20,11.63,11.63,11.49,11.55,103216680.0,0.6813186813186871,-0.6735753140545623,1.3313914328917617e-11,3651562.9762513563,0.3500000000000014,-0.0008591065292096189,0.1734605377276787,179040.20815265737,0.5805515239477482,0.9998827561327562,299521856.9732536,-33.31191087776062,-0.8508905718134682,0.9120508904496454
2022-06-21,11.55,11.78,11.46,11.57,132179398.0,0.1696428571428611,-0.8124207484594862,5.101197595223648e-11,92356740.50125183,0.20000000000000107,0.0,3.3035714285714377,4366640.8267857265,0.5140085426771991,0.9993967876692595,297079350.2982541,14.795921615306346,-1.0601947930158835,0.3334357243103092
2022-06-22,11.57,11.57,11.34,11.34,105604592.0,0.6874999999999997,-0.8124207484594862,-6.623698098043182e-11,-121617676.4399236,-0.5299999999999994,0.0,-0.2638522427440577,-278640.08443271177,-1.4341590612777133,1.0167272927689597,284830464.29825413,-69.06306144824494,-0.842900906177647,-0.7231340559581128
2022-06-23,11.35,11.46,11.32,11.44,80602803.0,-1.7142857142856962,-0.8124207484594862,-7.956907199865423e-11,-164442590.13740337,-0.19000000000000128,0.0008818342151675207,-3.622577927548439,-2919899.3504633512,-0.5937726285300509,1.0052356497668997,346425416.7458716,-39.51219376383249,-0.6381798531823846,-0.8257533568798294
2022-06-24,11.44,11.48,11.36,11.46,86604061.0,0.047619047619019694,-0.298807152333597,-4.495834014300406e-11,10396005.04441458,-0.17999999999999972,0.0,-1.4617368873602745,-1265923.5055889934,-0.4632310364794394,1.0015906777196044,435547174.7918495,-17.81642424186407,-0.6896617400120955,-0.8968247701769325
2022-06-27,11.47,11.73,11.45,11.67,149727818.0,0.09523809523810689,-0.8014859194922792,5.871838453219286e-11,39212330.64880892,0.11999999999999922,0.0008726003490400203,0.2577319587628811,385896.43814432167,1.2801041440659653,0.9859861468151958,550028597.5347062,45.061648950537844,-1.1566839253612946,0.22179594727436935
2022-06-28,11.65,11.82,11.61,11.78,112511048.0,-0.04761904761904223,-0.8014859194922792,1.0860182358386232e-10,123607267.02976012,0.20999999999999908,-0.001713796058269046,1.9913419913419796,2240479.7437229306,2.0502454519203135,0.9805991794001133,681045220.1788162,-14.880042047097234,-0.8615805839735969,0.8513184237455071
2022-06-29,11.8,12.0,11.72,11.79,126654728.0,1.1190476190476213,-0.8877834034789698,1.6916031087016112e-10,101585964.90475896,0.4499999999999993,0.0016977928692700761,1.9014693171996444,2408300.791702667,1.7036877291351993,0.9840966921119595,550655816.8931,19.932974126731157,-0.9578714032277921,1.0203972187828274
2022-06-30,11.78,12.1,11.72,12.07,154874501.0,-1.3421052631579071,-0.8877834034789698,1.558802150717833e-10,337611189.325812,0.6300000000000008,-0.0008481764206954567,6.437389770723108,9969875.284832457,3.5977397897146184,0.9683098591549295,673391913.1323352,92.14530417757308,-1.140944011246754,0.7531432071501509
2022-07-01,12.08,12.14,11.95,12.02,77924332.0,1.1052631578947418,-0.8877834034789698,2.0539029022855786e-10,259531355.4536329,0.5599999999999987,0.0008285004142500885,5.069930069930071,3950709.1398601406,3.0580165761646088,0.9767921519689406,652885509.9744403,-10.022311771269017,-0.5783212449928032,0.8227786092177141
2022-07-04,12.04,12.07,11.88,12.03,83496807.0,-0.8421052631578858,-0.7827803638564368,1.0119662781910766e-10,250135571.471175,0.35999999999999943,0.0016638935108153063,4.9738219895287825,4152982.5471204077,2.849814762040457,0.9809071072319201,530140591.65865,-44.23427248502346,-0.6404952771334186,0.18525709562616832
2022-07-05,12.07,12.3,11.94,12.01,111517210.0,1.1900584795321527,-0.4082482904638636,2.06023072875576e-10,96427412.21720704,0.23000000000000043,0.0033250207813799726,2.913453299057411,3249001.833761781,2.4088680451929125,0.9844747432694976,430678980.3094433,-0.8833248091334105,-0.8620475692586467,-0.2951055263881539
2022-07-06,11.94,12.03,11.65,11.7,104333523.0,0.12573099415205202,-0.4082482904638636,-1.4421393446370662e-10,-50099616.90058714,-0.08999999999999986,-0.005828476269775229,-0.6791171477079803,-708546.8455008495,-0.34071550255537414,1.0085826210826212,256872927.26490793,-17.623665024175015,-0.8097144412718623,0.20358803204402953
2022-07-07,11.71,11.8,11.58,11.61,73016098.0,-0.009569377990429007,-0.3535533905932742,-2.3213999008202563e-10,-39874869.62785914,-0.46000000000000085,0.0008547008547010737,-1.526717557251906,-1114749.587786258,-1.1353959693443199,1.0131442004019524,141832673.50315148,-52.85466779324764,-0.5872362385138944,0.8851465982819615
2022-07-08,11.68,11.8,11.57,11.71,63969823.0,-0.9446640316205626,-0.5094446960221324,-1.7095062907093607e-10,-156389018.7880425,-0.3099999999999987,0.00602928509905265,-2.982601491300741,-1907964.8947804442,-0.5449784131927113,1.0020014944491886,37963079.639021024,-17.907768526010592,-0.5295209530377759,0.7695379658656911
2022-07-11,11.68,11.74,11.57,11.65,61169194.0,0.27621483375959227,-0.5749792108382463,-1.4592910694395431e-10,-139480803.51250046,-0.379999999999999,-0.00256191289496166,-3.0782029950083127,-1882911.9617304453,-1.2014134275618296,1.006080114449213,164376131.1566687,-26.740678838174013,-0.5267454521043818,0.6878965669128334
2022-07-12,11.61,11.86,11.58,11.61,74288242.0,0.7268907563025263,-0.7456984487516296,-3.423745819211136e-11,-246190393.1967104,-0.40000000000000036,-0.0034334763948498104,-3.4912718204488775,-2593604.4588528676,-1.6448993999294121,1.0084966264714326,-2363026.7845070586,-33.38405614702879,-0.6511718192197279,0.8565613884036267
2022-07-13,11.61,11.65,11.19,11.25,217599606.0,-0.046583850931682824,-0.7456984487516296,-2.05653134359617e-10,-338875478.4769033,-0.4499999999999993,0.0,-6.32805995004163,-13769833.518734384,-4.411244069956825,1.0334814814814814,-263595862.58757508,108.56154354147516,-2.016749590745181,0.945443988274258
2022-07-14,11.03,11.04,10.7,10.77,263212087.0,-0.1508951406649618,-0.7456984487516296,-3.498818662123388e-10,-416828785.15182483,-0.8399999999999999,-0.01955555555555566,-7.948717948717947,-20921986.402564097,-7.830551989730432,1.0664461467038069,-301323947.48418885,260.4850083881503,-2.300924281543106,0.4912860837139661
2022-07-15,10.86,10.92,10.65,10.66,159863740.0,0.3376906318082822,-0.40328085612437486,-2.9093269274590616e-10,-511748149.9060334,-1.0500000000000007,0.008356545961002881,-8.182601205857013,-13081012.31696812,-8.030771442950584,1.0635748905565978,-506088356.5041331,149.90492782823551,-1.364976439545253,-0.03780168498272474
2022-07-18,10.67,10.82,10.64,10.78,115350581.0,-1.481481481481472,-0.13363062095621184,-2.3233058494294967e-10,-461570977.0557933,-0.870000000000001,0.0009380863039398779,-7.9419299743808836,-9161062.3680615,-6.124818577648765,1.0414444186765617,-427259460.3930236,88.57626438563176,-0.9798307206933539,-0.6014645167170585
2022-07-19,10.74,10.82,10.7,10.81,75559710.0,-0.27777777777779367,-0.13363062095621184,-1.5233772093638323e-10,-395006364.17344004,-0.7999999999999989,-0.0037105751391465214,-7.210300429184548,-5448082.0944206,-5.029650779705686,1.0322714307739747,-322986973.5180232,1.7115333002495872,-0.657646991377233,-1.0180757932342157
2022-07-20,10.82,10.85,10.75,10.78,80145866.0,1.233333333333349,-0.08574929257125449,-9.455294361936748e-11,-368695377.5734406,-0.47000000000000064,0.0009250693802034249,-7.149009474590871,-5729635.5538329035,-4.418501551647715,1.0296266233766234,-249440727.91802403,-63.168193420350214,-0.705378436132907,-0.9460349445338903
2022-07-21,10.73,10.74,10.46,10.48,197038789.0,0.4571428571428492,0.38069349381344103,-1.4874010237629373e-10,-376751276.75356567,-0.28999999999999915,-0.004638218923933124,-6.844444444444441,-13486210.447111104,-6.015992825648301,1.0494592875318065,-475904549.2037374,-25.14067600550578,-1.6496485640071787,-0.8023307298345159
2022-07-22,10.53,10.6,10.35,10.5,137650974.0,-1.0571428571428627,0.38069349381344103,-1.7110677517387835e-10,-194390442.5418011,-0.16000000000000014,0.004770992366412097,-2.506963788300832,-3450860.072423393,-4.984541135660976,1.0405059523809526,-506110395.0704045,-13.89481191920069,-1.1283307524066852,-0.9975176066288487
2022-07-25,10.49,10.53,10.39,10.51,76395581.0,-0.5142857142857151,0.38069349381344103,-1.3007298253513922e-10,8199811.082538024,-0.2699999999999996,-0.0009523809523809268,-1.407129455909947,-1074984.7232645429,-4.098547638962817,1.0335493973993024,-537100876.0704039,-33.77096124032526,-0.6456221640103271,-0.9949295826477034
2022-07-26,10.45,10.58,10.42,10.58,102404881.0,-0.28571428571428203,0.4392052305789411,-7.505298152052275e-11,46521035.97142818,-0.23000000000000043,-0.0057088487155091405,-1.8552875695732773,-1899905.027829307,-2.6231017027151413,1.0237377914303718,-504345691.45135546,35.528419841738405,-0.8691393734197527,-0.9772813485309566
2022-07-27,10.53,10.56,10.44,10.49,92391408.0,1.1666666666666616,0.4392052305789411,-5.360927251465911e-11,-31843957.02857174,-0.28999999999999915,-0.00472589792060496,-2.9602220166512514,-2734990.8011100856,-2.5847392044575064,1.0279234191293296,-456416895.4513539,15.279068791895018,-0.7957220783019131,-0.626365565348781
2022-07-28,10.5,10.58,10.48,10.56,75034652.0,-0.7666666666666688,0.49009802940980407,-2.686904394814593e-11,45235180.57142965,0.08000000000000007,0.0009532888465204614,-2.0408163265306016,-1531319.4285714207,-1.1313099789342302,1.0176767676767677,-541816736.6724064,-61.91884228439915,-0.6692462239157498,-1.0105841464124499
2022-07-29,10.56,10.58,10.37,10.39,83149747.0,1.4095238095238045,-0.0,-5.887960709197826e-11,146813871.1904788,-0.10999999999999943,0.0,-0.8587786259541972,-714072.2547709913,-2.065823580237213,1.0294353545075392,-588622033.4668915,-39.59378231497294,-0.7399018663522546,-0.1504357098480522
2022-08-01,10.38,10.38,10.17,10.18,102573271.0,0.09523809523810978,-0.0,-1.590464042501664e-10,26479288.342859104,-0.33000000000000007,-0.0009624639076034613,-3.0476190476190506,-3126042.544761908,-3.5984848484848557,1.0439792075965948,-729766678.1987203,34.26597410130306,-0.9050589458018727,0.30384819975211386
2022-08-02,10.02,10.12,9.79,10.05,137300930.0,-1.4805194805194921,-0.0,-3.333512911940638e-10,50963066.80606355,-0.5299999999999994,-0.015717092337917515,-4.3767840152235875,-6009365.156993328,-4.369201490762031,1.0482794361525702,-582565221.4815475,34.076548558266474,-1.1978538915206427,-0.33886002574592666
2022-08-03,9.99,10.06,9.85,9.86,74613653.0,1.4805194805194921,0.4121127958723672,-2.381080651386156e-10,-118949405.00346044,-0.6300000000000008,-0.005970149253731405,-6.805293005671084,-5077677.708884693,-5.487658758686795,1.0566789215686276,-573195479.5542288,-19.241783824746996,-0.6595015002400864,-0.7652407987548635
2022-08-04,9.92,9.98,9.85,9.97,60267562.0,-1.7509157509157576,4.137556922078789e-16,-1.947291619618529e-10,-52555207.61884525,-0.5899999999999999,0.006085192697768749,-4.9571020019065735,-2987524.5224022856,-3.7876960193003453,1.0371949180875961,-469097233.44233996,-19.680360481981047,-0.5357163534308053,-0.5690639393398627
2022-08-05,9.94,10.11,9.82,10.09,76529787.0,-0.015915119363393515,-6.206335383118189e-16,-8.495834147399215e-11,-31602044.508500762,-0.3000000000000007,-0.0030090270812438424,-4.4507575757575815,-3406155.292613641,-2.086365841824356,1.0198216055500495,-417029762.3928647,-7.961491452283072,-0.6764943662587051,-0.27676037628516426
2022-08-08,10.04,10.13,9.97,10.0,55199969.0,1.4870689655172522,-6.206335383118189e-16,9.708884649454866e-12,1209674.8188787177,-0.17999999999999972,-0.0049554013875124925,-3.753609239653518,-2071991.1366698777,-2.5815879201169074,1.0254479166666668,-447931555.13551235,-46.18484088315756,-0.4892375920755193,-0.5289099653357159
2022-08-09,10.01,10.02,9.9,9.94,55844757.0,-0.29166666666666513,-0.13363062095621153,-4.832030153072545e-11,75399143.86649747,-0.11000000000000121,0.0009999999999998899,-2.357563850687625,-1316575.8035363469,-2.7238623389332983,1.027362089201878,-408177141.1355126,-59.32674527404876,-0.4990310491915302,-0.28503680448518054
2022-08-10,9.94,10.03,9.85,9.89,68302321.0,0.2222222222222014,-0.13363062095621153,-4.9573600308634735e-11,-41598640.62845255,0.030000000000001137,0.0,-1.592039800995026,-1087400.135323384,-2.721311475409825,1.0270791203235592,-285288383.6330967,-8.45868248804277,-0.6539767458539879,0.28860970314681467
2022-08-11,9.9,10.16,9.87,10.12,139930361.0,-1.279693486590022,-0.13363062095621153,9.000131004670552e-12,127237832.28451896,0.14999999999999858,0.0010111223458038054,2.636916835699795,3689847.2474645,-0.0822774395260948,1.003211462450593,-29128862.117884994,132.1818841784242,-1.4238301232693038,0.16695657404161146
2022-08-12,10.05,10.17,10.0,10.15,82050356.0,-0.0405679513184688,-0.21516574145596684,4.786663268259897e-11,138986592.78225666,0.0600000000000005,-0.006916996047430679,1.8054162487462357,1481350.459378132,0.4950495049505021,1.0004720853858786,181637509.24595004,7.213621279254312,-0.8692994431894767,-0.17287443116718393
2022-08-15,10.08,10.13,9.91,9.93,117201000.0,1.5828877005347688,-0.7824758900557373,-6.702940306874885e-13,-22879088.80081615,-0.07000000000000028,-0.006896551724137945,-1.5857284440039656,-1858489.5936570878,-1.1694451356058868,1.0192178583417255,21662125.862112418,112.32077141202743,-1.2404942284765272,-0.3776971988065938
2022-08-16,9.93,10.0,9.92,9.94,63122370.0,-0.31818181818181146,-0.8669214468630105,-2.2205287781424823e-11,-19940293.175816387,0.0,0.0,-0.600000000000005,-378734.2200000031,-0.6993006993007022,1.0141159456740443,-72865484.13788864,13.031864387913803,-0.6725347399109373,-0.7179680245751463
2022-08-17,9.96,10.18,9.89,10.17,134850658.0,-1.431034482758633,-0.8846517369293825,3.0221804604422865e-11,124225238.44487399,0.27999999999999936,0.00201207243460777,2.313883299798797,3120286.8551307907,1.6068603779868393,0.991652327105867,84743474.88280202,97.43202870075235,-1.3960757481578334,-0.8108170607207938
2022-08-18,10.23,10.28,9.97,10.04,126970094.0,1.4794215795328234,-0.8846517369293825,8.436894130514781e-11,92542211.10795471,-0.08000000000000007,0.005899705014749346,1.516683518705749,1925734.489383197,0.3164029975020778,1.0053639608233733,184005104.2284237,-9.261940659182606,-1.36396135489661,-0.5072415664884549
2022-08-19,10.06,10.45,10.03,10.3,210641724.0,-0.8341013824884936,-0.8846517369293825,1.2577761540244134e-10,51396678.7187943,0.15000000000000036,0.0019920318725101804,1.778656126482228,3746591.928853786,2.5385764061722327,0.9840311488673139,216658259.1427104,156.72249855929937,-2.177428538952002,0.0992968238636216
2022-08-22,10.31,10.39,10.17,10.25,113807658.0,0.5584415584415665,-0.8846517369293825,1.1193356625424491e-10,-42386163.3453774,0.3200000000000003,0.000970873786407811,0.9852216748768439,1121257.7142857104,1.8043370302929975,0.9898882113821138,131051534.81803462,-2.895318299331917,-1.1541263462815194,0.682232883539303
2022-08-23,10.21,10.24,10.07,10.12,92146307.0,0.13903743315509104,-0.9101820546182056,1.4063541361057589e-11,15562966.927349254,0.17999999999999972,-0.0039024390243901363,1.9133937562940535,1763121.6847935503,0.488208522962347,1.0034276185770752,-9295943.181966498,45.980429758895305,-0.9393441504905745,0.6441529361294531
2022-08-24,10.11,10.28,10.11,10.17,129537533.0,-0.11764705882354787,-0.9101820546182056,2.5043797555210742e-11,9024877.515586048,0.0,-0.0009881422924901129,2.313883299798797,2997347.3430583556,0.8428358948934145,0.998402163225172,-31996649.59373086,-3.9400067295185166,-1.2959749063105301,0.8780816884221068
2022-08-25,10.17,10.38,10.08,10.35,106401061.0,-1.0941176470588103,-0.9101820546182056,4.6083634389857236e-11,-31404886.305104524,0.3100000000000005,0.0,1.769911504424776,1883204.6194690235,2.28114963353372,0.9832427536231884,8103408.0062678605,-16.19990373481176,-1.0480585721432092,0.18568861212573395
2022-08-26,10.39,10.45,10.21,10.34,92763426.0,0.7166666666666608,-0.6319297687785921,1.068376407046957e-10,45954160.42070279,0.03999999999999915,0.0038647342995170586,2.988047808764948,2771815.517928294,1.805054151624551,0.9879110251450677,83145393.45864768,-55.96151406356701,-0.9094209242902895,0.33718319290164445
2022-08-29,10.25,10.3,10.09,10.18,92449065.0,0.22619047619047977,-0.6064784348631231,-1.1303212593295634e-11,-27436198.57929906,-0.07000000000000028,-0.008704061895551285,-1.1650485436893299,-1077076.4854369021,0.18041659832703932,1.002742305173543,162742772.22055227,-18.76727223400028,-0.9108593699148508,0.5493416373887392
2022-08-30,10.19,10.28,10.07,10.23,79971238.0,-0.6666666666666795,-0.08951435925492857,-2.3079118095495776e-11,45491949.697758034,0.11000000000000121,0.0009823182711197198,-0.19512195121950804,-156041.43999999668,0.6064579577118404,0.9966805148256762,125580417.70972914,-13.212758488519786,-0.8108202525913883,0.48688259615320106
2022-08-31,10.15,10.48,10.13,10.45,165304158.0,-0.30476190476189,-0.714328846178768,6.215782552375511e-11,220400849.0406152,0.27999999999999936,-0.00782013685239491,3.2608695652173925,5390352.978260872,2.333931777378815,0.978817783094099,330054310.8621092,27.611012940936586,-1.602334576680893,0.38240834077702957
2022-09-01,10.37,10.49,10.31,10.34,86198195.0,1.4952380952380953,-0.714328846178768,1.0107845368350276e-10,201034660.11904517,-0.009999999999999787,-0.007655502392344471,1.6715830875122901,1440874.4493608645,0.927281600780875,0.99196083172147,221593218.1441596,-18.98746667573174,-0.8251702636883633,0.8432491833977966
2022-09-02,10.35,10.4,10.19,10.26,78636281.0,-0.33333333333334,-0.714328846178768,-7.916795639140738e-12,89701717.65237926,-0.08000000000000007,0.0009671179883945502,-0.869565217391303,-683793.7478260859,0.07315288953913958,0.9998375568551007,129407170.1671479,-15.229218679353218,-0.7520222652420638,0.8238100438464357
2022-09-05,10.21,10.33,10.14,10.3,63203998.0,-1.0175438596491286,-0.7466488919842004,-5.7188664549609724e-11,125216272.88922185,0.120000000000001,-0.004873294346978474,-0.3868471953578254,-244502.89361701606,0.25143969502797886,0.9953580097087378,207151991.52899086,-31.63370770704928,-0.6021342132653179,0.5797724889775395
2022-09-06,10.31,10.38,10.19,10.25,73129499.0,1.0526315789473735,-0.7466488919842004,-3.732892551842869e-12,111480835.17493664,0.019999999999999574,0.000970873786407811,0.6876227897838928,502855.101178784,-0.1947419668938615,1.000060975609756,198824463.52899146,-8.555249576103849,-0.6910035073071497,0.22004903335456838
2022-09-07,10.18,10.18,10.07,10.11,97981281.0,-0.09569377990429351,-0.7466488919842004,-5.398810815466515e-11,42868971.53424221,-0.33999999999999986,-0.006829268292682933,-1.1730205278592472,-1149340.5395894523,-1.445978878960196,1.0120342894823608,210048029.87242392,-40.72666883551713,-0.9130266188233119,-0.7531654343902954
2022-09-08,10.1,10.2,10.08,10.13,62111692.0,-0.10606060606063508,-0.6621221919717302,-3.028291983329952e-11,-104449279.4752794,-0.20999999999999908,-0.0009891196834816984,-3.062200956937785,-1901984.8267942497,-1.2590366339046357,1.0073831852583086,98367199.10231082,-27.94316400708855,-0.6005546512098211,-0.11196989513269529
2022-09-09,10.17,10.44,10.13,10.43,195129731.0,-1.1021505376343923,-0.35391919864828275,4.418636161832536e-11,135556899.9548289,0.16999999999999993,0.0039486673247777215,0.8704061895551243,1698421.2562862642,1.4509199967577142,0.9811541227229148,218163525.31673187,148.14211521524015,-1.788903372891932,-0.06376743359976089
2022-09-13,10.56,10.67,10.38,10.62,172268989.0,0.28031145717464545,-0.36780617896031226,1.4699577864234027e-10,274634882.9663221,0.3199999999999985,0.012464046021092967,3.5087719298245554,6044525.929824552,3.0734390164995125,0.9702114720652856,426921141.93428624,172.56027221569116,-1.540436972983112,0.6465383270703455
2022-09-14,10.45,10.55,10.41,10.44,85803584.0,1.2266009852216797,-0.36780617896031226,8.401884005537447e-11,182359422.8009073,0.1899999999999995,-0.016007532956685444,1.359223300970862,1166262.3067961063,1.2445450137384717,0.9907207854406131,409451707.5057146,17.331015764240366,-0.7595569388813231,0.9189109707085699
2022-09-15,10.49,10.74,10.47,10.66,184101788.0,-0.9788359788359882,-0.9101820546182056,1.1239131427773157e-10,284306301.9490551,0.5500000000000007,0.004789272030651492,4.000000000000002,7364071.520000002,2.9785863790049936,0.9751407129455909,358905527.03317267,87.89485718195499,-1.5949509924705347,0.876125308887616
2022-09-16,10.59,10.62,10.3,10.3,135744781.0,1.4074074074074059,-0.9101820546182056,-1.7382755411248096e-11,175283688.49451077,0.16999999999999993,-0.0065666041275798115,1.879327398615245,2551088.8615232613,-0.5551532705768691,1.0076961974110032,292789507.25898004,118.54948179482858,-1.1715609299345844,0.828338587540479
2022-09-19,10.28,10.39,10.23,10.3,63212104.0,-0.8750000000000028,-0.9131425765341149,-1.2089457404801559e-10,177734124.16117656,-0.129999999999999,-0.001941747572815622,1.6781836130306014,1060815.1707798613,-0.43499275012083055,1.007322006472492,224704644.5446931,-67.6050883296713,-0.5826262499462712,0.5914663533983084
2022-09-20,10.34,10.35,10.1,10.12,88998853.0,0.7150000000000062,-0.9131425765341149,-1.5457244491676635e-10,-79565628.45559815,-0.5,0.003883495145631022,-2.972195589645259,-2645219.9837008673,-2.0012911555842514,1.0192481884057973,180984060.20651117,-48.337275607973766,-0.8297899401091112,0.9183201228393116
2022-09-21,10.09,10.23,10.0,10.19,68419739.0,-1.4921739130434744,-0.9131425765341149,-2.1605926928064047e-10,-147809948.88738173,-0.25,-0.0029644268774703386,-4.048964218455742,-2770290.7504708082,-1.2676624949535733,1.0094659797186785,263548226.11955526,-20.26004531465725,-0.6450532993961975,0.8115864883381256
2022-09-22,10.11,10.13,10.04,10.08,58613338.0,0.7632850241545776,-0.6864064729836427,-1.6748936391990302e-10,-105291922.56992024,-0.5800000000000001,-0.007850834151128527,-3.44827586206896,-2021149.5862068932,-2.159669983013833,1.0167617394179895,295134907.4202083,-68.16253734591649,-0.5717139534096177,0.8666920300049412
2022-09-23,10.03,10.19,10.03,10.08,58644106.0,0.26388888888888495,-0.6864064729836427,-1.0014724621371715e-10,-202287894.46806765,-0.22000000000000064,-0.004960317460317554,-5.440900562851783,-3190767.4934333963,-2.024947351368853,1.0134548611111112,188022518.87020954,-56.79826099538957,-0.5856545710065402,0.6812312021379441
2022-09-26,9.97,10.07,9.83,9.84,90372904.0,0.5416666666666768,-0.1336306209562122,-1.9293549589295235e-10,-149384942.13473445,-0.46000000000000085,-0.010912698412698374,-4.466019417475736,-4036071.440776706,-4.148063966231025,1.032255674119241,97450404.70354283,42.967720232821236,-0.9035956132645541,0.7187615040838953
2022-09-27,9.84,9.97,9.68,9.96,78962229.0,-1.8477011494252908,-0.1336306209562122,-2.689768548248186e-10,-67966871.10025176,-0.15999999999999837,0.0,-3.300970873786406,-2606520.180582523,-2.84506584295236,1.016869561579652,184173972.02374047,-11.277250955133097,-0.7948650257628656,0.4366060570796719
2022-09-28,9.91,10.04,9.77,9.93,78092558.0,0.7458492975734342,0.22116293423234684,-1.1309922255574077e-10,21253750.23456359,-0.2599999999999998,-0.005020080321285203,-1.8774703557312205,-1466164.6264822097,-2.7424094025465173,1.0165848439073515,156745860.74331677,14.13746842851885,-0.7868546049866162,0.7402991441025755
2022-09-29,10.04,10.07,9.69,9.72,91771804.0,1.0272904483430771,-0.07484811885651209,-1.1036162576951571e-10,-100649337.8363736,-0.35999999999999943,0.011077542799597051,-4.612365063788017,-4232850.626104014,-4.094721262950165,1.0329003772290808,-57501960.757433474,56.57153666969113,-0.9602587238771115,0.7385275672153337
2022-09-30,9.73,9.8,9.7,9.71,53723019.0,-0.042105263157917405,-0.39551992605273645,-1.4796742791931406e-10,-137115159.9252612,-0.3699999999999992,0.0010288065843622185,-3.670634920634913,-1971975.8958333293,-3.614856481098528,1.027988757294885,-43014912.62409805,-8.391443464071223,-0.5718492949818544,0.632898968884712
2022-10-10,9.59,9.65,9.39,9.4,96608018.0,0.12307692307695306,-0.39551992605273645,-2.8254708882180843e-10,-204300252.17526183,-0.4399999999999995,-0.012358393408856916,-6.7460317460317425,-6517207.563492061,-5.709270249937299,1.0505208333333333,-105979450.95743152,6.899317963711778,-1.0185916264805126,0.5763603729405045
2022-10-11,9.46,9.49,9.35,9.41,41525337.0,-0.7802197802197854,-0.5705443307345484,-2.981460809559394e-10,-127390614.50859484,-0.5500000000000007,0.006382978723404209,-4.369918699186989,-1814623.4664634136,-4.901465386558879,1.0418769925611053,-155156482.69427386,-47.411138811696915,-0.44288606011488535,0.618790035980334
2022-10-12,9.39,9.53,9.3,9.51,55957243.0,-0.968944099378881,-0.5705443307345484,-2.1883331658307706e-10,-154681623.97786015,-0.41999999999999993,-0.002125398512221044,-4.5180722891566365,-2528188.689759042,-3.2471386180585102,1.0244369961444093,-81988487.12905638,-28.344973665736497,-0.6023244892460508,0.4882462844705078
2022-10-13,9.44,9.46,9.27,9.3,85261597.0,1.5102974828375215,-0.5705443307345484,-1.8814430980556797e-10,-227480090.9505691,-0.41999999999999993,-0.007360672975814997,-6.344410876132921,-5409346.03323262,-4.721249893280953,1.0408490143369176,-113603201.74149458,-7.09390762330443,-0.9240829694474358,0.5414093669238902
2022-10-14,9.39,9.53,9.35,9.45,109606158.0,-0.7953216374268886,-0.5705443307345484,-9.919786068009383e-11,-138020109.79267517,-0.26000000000000156,0.00967741935483879,-2.7777777777777914,-3044615.500000015,-2.5689492224417982,1.0209656084656085,-91072791.07482922,104.0208462595894,-1.158126824118969,0.9442329070201474
2022-10-17,9.36,9.44,9.3,9.41,102482271.0,-0.4603174603174679,-0.5417363388859622,-9.817741368049827e-11,-36480396.87839042,0.009999999999999787,-0.00952380952380949,-3.089598352214219,-3166290.5561277107,-2.4196335983408144,1.020623007438895,-215052209.45731735,6.0805025520759575,-1.1385841013874676,0.6168200298962319
2022-10-18,9.47,9.54,9.39,9.41,94683709.0,1.3047619047619134,-0.5417363388859622,-2.712641688291941e-11,-16738484.811723903,0.0,0.006376195536663243,0.10638297872340198,100727.34999999785,-1.8513689700130398,1.0192282146652496,-397352818.73547757,128.01430606089963,-1.0993210936441724,-0.4493143587881594
